thesis_id,degree,pagerank,community_id
2685589653,234,0.00027186212744115864,1
2737855446,28,6.067461552084569e-05,4
2693203531,315,0.00030098215634056423,18
2691222032,31,9.5840244544613e-05,14
2598531355,38,0.00010343480677605033,23
2739199194,168,0.00020954164111800695,1
2494213422,119,0.00017519752601841414,10
2738564630,23,7.787897529204636e-05,0
2735732253,41,5.573481819763072e-05,15
2727253467,2,0.0001610331889402406,13
2525864377,57,0.0002287136213280252,2
2868333186,19,0.00014452463245561513,16
2871120758,66,0.00015527357803971428,16
2733712211,26,0.0001547580722007085,2
2598443247,56,0.00010404730735549875,1
2872572351,29,0.00014349642507180283,2
2872572397,351,0.0002730492911832944,15
2735130667,17,5.661636127232858e-05,4
2872572154,34,9.37421055435073e-05,14
2737744430,50,0.0001923966850277001,2
2729019669,77,0.00012811319356180177,2
2737925896,26,9.459295334806394e-05,16
2710382040,88,0.00012579875295884178,10
2709902274,259,0.00024574815423008525,18
2720010380,76,0.0002125133140220981,0
2705116590,174,0.00026045122708276457,14
2728467657,14,9.501643773293059e-05,2
2451166487,9,0.00011928365597572036,10
2873179862,42,0.00016425276729108558,16
2596670149,165,0.00023071871610125876,10
2452682718,209,0.00022761885019910026,4
2691928260,69,0.00014148481461549338,2
2595356353,13,7.389775254782947e-05,2
2595389327,112,0.0001374872124376886,1
2872728061,59,0.0001335643928914301,27
2872728005,73,0.00015542356521021996,27
2720125365,183,0.0002055601737185316,1
2526180687,55,0.00011315658648117935,10
2872735305,26,8.311660113664846e-05,10
2595649895,142,0.00019073389427721958,15
2868397201,63,0.0001163661776685401,14
2868481521,19,6.222085835954247e-05,2
2525036850,55,0.00014546947943128998,16
2691221977,21,0.00010803342659172641,2
2738973151,41,0.00010027338953211616,1
2727909674,36,7.444708874118773e-05,4
2450280106,321,0.0002636193007082489,18
2692978869,76,0.0001483752982475292,0
2736831034,27,5.825622456913577e-05,1
2718401508,141,0.00015579556853417503,29
2737065998,86,0.00018452632828015522,14
2596766008,195,0.0001739930827797851,29
2733712902,286,0.0002189337416255249,29
2738927065,119,0.00014339532221117096,18
2728811186,6,9.301361161726702e-05,16
2738416525,148,0.00017807452301580172,1
2726462460,105,0.00016706503113317765,16
2729836721,212,0.00021658078718412685,4
2735224984,17,5.967149526552311e-05,0
2718841233,3,9.061915280742694e-05,16
2691742847,515,0.0003992990469509352,29
2718813906,192,0.0002403853632172091,10
2708092389,13,8.839753649464942e-05,16
2718713562,134,0.00011738904702216373,18
2525610155,324,0.0002479996367521422,29
2451028937,320,0.00029794034699359126,15
2692044403,207,0.0002441803323560847,1
2460636939,248,0.0002455723354124217,4
2737744416,185,0.00015690650218686114,4
2737744409,98,0.00013133151027877116,1
2727446962,237,0.0002420844388722455,4
2734199224,231,0.0002114445011419722,18
2733987490,187,0.00027294221779839724,14
2706296913,67,0.00016945317665459614,32
2718825129,297,0.0002974273902890691,15
2727248299,262,0.00029877768201776395,1
2598443310,26,7.4221591446576e-05,14
2723372603,206,0.0002682227288580631,10
2497101929,103,0.00015430140787719008,1
2705640470,35,8.208540360658244e-05,10
2686027385,60,0.00010031739108495219,14
2728030100,28,7.368031599670683e-05,14
2453540343,115,0.00014278652154707506,1
2727248753,71,0.00014183527404190978,10
2713518827,89,0.00016131344427678865,10
2712909365,63,0.00016569591416606315,0
2707366488,48,0.0001252077472669385,14
2727448835,36,0.00011931239180392027,14
2735208285,44,0.0001232085403689024,10
2727253568,162,0.00019508190136481398,1
2720214307,5,7.158010922769499e-05,14
2727253414,45,0.00017642058985784995,2
2727253447,71,0.00011449186652143138,23
2727253374,30,0.00012249881908107615,16
2734505916,57,0.000142350002754273,0
2739600995,48,0.00013744602198076616,0
2738355924,133,0.00015134091533340857,18
2730276318,16,0.0001255329854506899,16
2734505557,198,0.00025817896902320084,10
2737226473,310,0.000228198174786938,29
2739316976,88,0.0001391982917305966,10
2738372065,15,0.00014491584462929727,16
2737226797,64,0.00014590944158975587,0
2737226873,65,0.00024129628374698536,16
2596670108,231,0.00021952655413533194,18
2692305264,58,0.00012920389354366778,0
2597319617,10,6.744910551258158e-05,16
2870028661,56,0.00011994406068900962,16
2868481990,78,0.00013430047521288056,16
2871731583,34,0.00010920745912126161,29
2499453502,125,0.00017175575408307338,10
2868479471,151,0.00020991722566956637,10
2873205565,52,0.0001475779388962389,16
2873041338,20,0.00010749722378549047,2
2872350221,17,5.376138852704141e-05,2
2868481940,62,0.0001101205573487492,10
2869969718,55,0.00012369487388688474,14
2873197349,27,8.364897673629301e-05,14
2869953485,81,9.896073370847425e-05,18
2869723735,235,0.00019157479491008257,29
2873205620,140,0.00023725528475778614,10
2739624390,272,0.00026209938517019946,4
2856861553,5,9.40998928355136e-05,2
2739844807,34,8.993803592176624e-05,14
2873524593,105,0.0001430368139777107,10
2873524445,25,9.317478089034388e-05,4
2455566870,122,0.0001965263358474592,10
2495051186,57,0.0002103860694569481,2
2596188746,227,0.0002087291946634342,4
2595078582,113,0.00017476728064067592,14
2596882109,335,0.0003026205983101509,18
2595356358,23,5.756397751264676e-05,10
2531544040,55,0.00010180233439910889,14
2597213996,82,0.00010677298067637873,1
2453652786,100,0.00016594098419648597,23
2872968613,71,0.00011989688310461077,23
2872727709,6,5.064773342044291e-05,18
2873503380,18,0.00011228996055162256,0
2877417113,137,0.0001355018909148546,15
2873408368,15,7.017544432317314e-05,16
2737744429,60,0.00015996834075377933,14
2691928346,80,0.0003060110803874087,16
2713749564,276,0.0003567740033022682,10
2713712091,15,6.973817099049078e-05,16
2734362965,67,0.00016931466544425796,32
2595308665,97,0.0001629017707370953,14
2597213923,129,0.00015675268961836536,1
2450280287,46,0.00010101834266126566,14
2497102082,51,0.0001071564549066703,0
2708559722,61,0.0001300158537567865,1
2691928290,66,0.00024151071662136653,16
2612006850,98,0.00011946245410142353,1
2686027323,47,9.209386151054902e-05,29
2713409873,149,0.00029824348621443954,16
2496982362,60,0.0001480171324404089,23
2724002592,3,4.6209291632887386e-05,10
2712810221,19,6.992832375866557e-05,0
2712810108,139,0.00015331635379533523,15
2727784017,106,0.000195673650231597,2
2736919894,101,0.00021273419747528554,27
2727310438,110,0.00012692271651875125,29
2727253383,20,7.596361044256339e-05,16
2451028893,28,9.097406186002158e-05,14
2692075406,107,0.0001519208505073731,4
2713227703,241,0.00023198125076440027,15
2712688895,95,0.0001532704515094862,23
2713242510,43,7.20021568609328e-05,4
2723340165,315,0.0002940194144105218,18
2598891014,35,6.95316775192565e-05,10
2728650710,21,6.279875764237862e-05,14
2708838745,91,0.0001153901688940039,18
2708472298,104,0.00014626008263430687,14
2868927471,72,0.00017187690401394482,23
2708933088,149,0.00021048921094630365,10
2706296899,52,9.2374800654548e-05,10
2709752056,9,4.280573905024299e-05,0
2719955123,93,0.00017029090047053708,10
2719955196,109,0.00020343610407050618,16
2724446500,98,0.00014513016069607292,4
2714088752,325,0.0002903355317764581,18
2725059938,55,8.690112616127485e-05,10
2737949242,178,0.00015323183411778836,15
2691928353,42,9.22684903507864e-05,2
2737226471,12,9.969781043850418e-05,2
2710670126,136,0.00018652756225734165,10
2713436862,9,5.950043352137582e-05,2
2727909673,341,0.0002596172554382588,29
