"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"Modeling and optimization of biomass gasification system by Luca Carlassara, supervisor Masoud Rokni, external supervisor Thomas Norman (B&W Vølund), Department of Mechanical Engineering, Technical University of Denmark, Lyngby, Denmark. Background: biomass gasification is an energy conversion method suitable for power production and is a sustaniable csolution thanks to its carbon neutrality. In this work a Biomass Integrated Gasification Combined Cycle plant (BIGCC) is studied. The fuel consist of wood chips. The top and bottom cycle are respectively a gas turbine and a Rankine cycle. The plant size is set to 5MW electrical power. The system modeled, using the software DNA, and optimized in order to achieve higher efficiency. Results: The optimization is carried out changing the bottom cycle parameters and proposing major improvements. The overall efficiency (LHV) of the first configuration, which uses a simple steam cycle, is equal to 40,3%. In the second configuartion reheating is implemented and the efficiency raises to 40,8%. Conclusions. The study expresses the advantages of this kind of plant: a small combined plant, carbon neutral, without need for external water supply and with high electrical efficiency, improved by the optimization.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Thermal Energy Systems, Department of Mechanical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:22.738Z";"Carlassara, Luca";"";"2392818171";"";"dtu";"2009";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"Biomass|gasification|integrated|Combined Cycle|wood chips|optimization|IBGCC|steam cycle";"Biomass|Combined Cycle|IBGCC|gasification|integrated|optimization|steam cycle|wood chips";"Biomass|gasification|integrated|Combined Cycle|wood chips|optimization|IBGCC|steam cycle";"und";"5a02e3585010df4c820fec8b";"";"5a02e3585010df4c820fec8b";"Technical University of Denmark (DTU)";"etd";"etd";"Modeling and Optimization of Biomass Gasification System"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Automation, Ørsted DTU, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:56:49.457Z";"Hansen, Bo Kjøller";"";"2392815807";"";"";"2001";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e32b5010df4c820fe346";"";"5a02e32b5010df4c820fe346";"";"etd";"etd";"Embeddede systemer på Internettet"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:57:02.994Z";"Schurmann, Tommy";"";"2392816642";"";"";"2005";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e33b5010df4c820fe68c";"";"5a02e33b5010df4c820fe68c";"";"etd";"etd";"Carbon nanotubes catalytically grown in microsystems"
"This thesis investigates and develops models for beer pasteurization. There are two different types of models which are used to describe the physics in the pasteurization. The simplest models are developed from general physical considerations which allows a fairly easy implementation in MATLAB. The implementations in MATLAB are examined with the perturbation, initialization and initial guess in mind and hereby allowing determination of whether the results are reliable or not. The other type of models is more complicated and is generated by using partial differential equations for heat transfer and fluid flow. The models are produced in COMSOL Multi-physics which among many other things allows a visual presentation of the pasteurization process To collect the necessary data sets for the models, experiments was made in a small scal pasteurizer located at Sander Hansen's research facility. The data sets from these experiments are used to make the implementation in MATLAB. Furthermore the data sets are used to verify the results from the COMSOL based models. By using the collected data sets it is possible to investigate the coe±cients in the simple models and thereby propose improvements to these models. The data set also made it possible to examine the temperature in the pasteurizer and implement these new results in the models. In this public version of the thesis 6 sections from the preproject are not included because they contain confidential information. This also means that some expressions in the thesis are rewritten. If you would like to know more about these sections and expressions or if something is di±cult to understand because of the missing sections you are welcome to contact Sander Hansen.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:56:44.582Z";"Larsen, Kristina Hoffmann";"";"2392815483";"";"dtu";"2006";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3255010df4c820fe1ff";"";"5a02e3255010df4c820fe1ff";"Department of Informatics and Mathematical Modeling, Technical University of Denmark, DTU";"etd";"etd";"Beer pasteurization models"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Automation, Ørsted·DTU, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:33.315Z";"Begic, Admir|Knezevic, Igor";"";"2392818708";"";"";"2002";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3625010df4c820feea9";"";"5a02e3625010df4c820feea9";"";"etd";"etd";"Internet interface til mikrokontroller"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Electronics & Signal Processing, Department of Electrical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:21.542Z";"Borresø, Martin Kasper";"";"2392817959";"";"";"2007";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3545010df4c820febb7";"";"5a02e3545010df4c820febb7";"";"etd";"etd";"Design af MMIC LNA til brug i Radar Systemer"
"";"dtu|dtupub|third_party";"CHEC Research Centre, Department of Chemical Engineering, Technical University of Denmark";"2022-01-03T18:57:12.628Z";"Sacristán, Rubén Martin";"";"2392817360";"";"";"2003";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3495010df4c820fe95f";"";"5a02e3495010df4c820fe95f";"";"etd";"etd";"Analysis of tin-free antifouling paints"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:57:01.219Z";"Abellán, Luis Catalán";"";"2392816525";"";"";"2001";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3395010df4c820fe618";"";"5a02e3395010df4c820fe618";"IPL";"etd";"etd";"How e-business is transforming organisations"
"Online Business Networking Services have recently gained a lot of attention among business professionals. They aim to enhance one's online networking activities by introducing network transparency and facilitating communication. However, these tools are focused on an individual and rarely used in an organization as a whole. This thesis analyzes the potential of these systems in companies. The thesis focuses on LinkedIn as an example as it is empirically found to be the system with most penetration on the Danish market. The thesis uses a survey to discover that 96% out of 269 responding companies has at least one employee on LinkedIn, however, only one in twenty companies has a policy regarding the use of such systems. It is followed by interviews that give an overall picture of LinkedIn usage by individuals. They show a multitude of applications, but also show neither of the interviewees knows the full potential of the system. A theoretical study combined with empirical results and complemented by significant desk research, analyzes Linked from a perspective of an individual and a company. It concludes that a company can benefit from its employees using LinkedIn. It is not a unique tool and can be substituted with other services, however, due to its versatility and low cost it can be an important complementary system. In order to fully exploit the potential of LinkedIn and protect itself against the disadvantages, an organization should implement a set of policies or guidelines for its employees";"dtu|dtupub|third_party";"[affiliation name could not be established]|CICT, Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:07.161Z";"Dutkiewicz, Dorota Ewa|Frass, Grzegorz Bartlomiej";"";"2392816962";"";"dtu";"2008";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3415010df4c820fe7cd";"";"5a02e3415010df4c820fe7cd";"";"etd";"etd";"Online Business Networking Service - The Study of LinkedIn in an Organizational Context"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Center for Phase Equilibria and Separation Processes, Department of Chemical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:22.642Z";"Tihic, Amra";"";"2392818127";"";"";"2004";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3575010df4c820fec5f";"";"5a02e3575010df4c820fec5f";"";"etd";"etd";"Flexibilization of phenolic resins"
