"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:06:02.317Z";"Petersen, Morten Frøkjær";"";"2691928222";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"60fe981bd9001d01622e8dcf";"";"60fe981bd9001d01622e8dcf";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Investigations on large heat storages for district heating|Undersøgelse af store varmelagre til fjernvarme"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:39.926Z";"Kaisef, Stavros";"";"2438452627";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b7d4569d9001d0184726ca4";"";"5b7d4569d9001d0184726ca4";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Topology optimization of offshore wind turbine support structures including stress and buckling constraints|Topologioptimering af havvindmøllefundamenter med styrke- og bulingskrav"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:29.804Z";"Butcher, Brian Alexander";"";"2692100455";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"61068135d9001d01622e8ea4";"";"61068135d9001d01622e8ea4";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Improving traceability of wind turbine mechanical component failure rates through information model mapping and failure rate estimations|Forbedring af sporbarhed af mekaniske vindmøllekomponenters fejl gennem kortlægning af informationsmodel og fejlfrekvensestimering"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:53.200Z";"Wang, Weiwei";"";"2697818760";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"613de012d9001d01625ca141";"";"613de012d9001d01625ca141";"DTU Department of Electrical Engineering";"sorbit";"sorbit";"Model predictive control based optimal dispatch of wind and hydrogen hybrid systems|Model forudsigelig kontrol baseret optimal forsendelse af vind- og -hydrogen hybrid-systemer"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:25.513Z";"Toftegaard, Frederik|Salk, Andreas Kristoffer";"";"2525226554";"";"dtu";"2020";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5e8476efd9001d0ae019bed7";"";"5e8476efd9001d0ae019bed7";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Robust named entity recognition using machine learning for anti-money laundering and sanction screening|Robust named entity recognition ved brug af Machine Learning for anti-hvidvaskning af penge og sanction screening"
"";"dtu|dtupub|third_party";"";"2025-12-05T02:27:39.286Z";"Valdeolivas, Alberto Molina";"";"2875966197";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"693230dc4d5172340d8c823d";"";"693230dc4d5172340d8c823d";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Is there a significant correlation between proximity to wind turbines and solar cells and the acceptance of a consumer C02 tax?|Er der en signifikant korrelation mellem nærhed til vindmøller og solceller og accepten af en forbruger C02 skat?"
"The leaves of some natural plants show a microstructure that gives them the capacity of being cleaned from any undesired particles on them by rainfall. This project provides a thorough description of the physical laws that lay behind this phenomenon, known as lotus effect. The different existing theories regarding the controversial scientific field of water-repellency are analyzed and compared. The problem of adapting this behavior to artificially roughened surfaces is addressed by providing design criteria for superhydrophobic, water-repellent and self-cleaning surfaces according to the concrete performance desired for them. Furthermore, the production of microstructured surfaces following two different manufacturing techniques is reported.";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:56:53.948Z";"Almazán, Pablo Botija";"";"2392816123";"";"";"2005";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Lotus Effect|superhydrophobic surfaces|Design|micromanufacturing";"Design|Lotus Effect|micromanufacturing|superhydrophobic surfaces";"Lotus Effect|superhydrophobic surfaces|Design|micromanufacturing";"und";"5a02e3315010df4c820fe484";"";"5a02e3315010df4c820fe484";"";"etd";"etd";"Establishment of microstructured surfaces for achieving lotus effect"
"Procesoptimering indenfor servicebranchen er et af tidens nye store samtaleemner. Konsulentvirksomheden Valcon har således vundet Konsulentprisen 2004 for deres projekt ved PFA Pension. Dette projekt benyttede teorierne omkring lean manufacturing, som tidligere kun har været benyttet indenfor industrien. På Institut for Produktion og Ledelse (IPL) på Danmarks Tekniske Universitet (DTU) i Lyngby er der gennem en årrække blevet forsket og udviklet i produktkonfigurering og produktmodellering inden for en lang række produktionsvirksomheder Danmark. Baggrunden for dette projekt er, tilsvarende Valcons, at benytte forskellige dyder fra industrien på virksomheder indenfor servicebranchen. I denne situation er det ikke teorierne omkring Lean der bliver lagt vægt på, men derimod IPL's erfaringer med produktmodellering og produktkonfigurering. Projektet har til formål at afprøve og evt. tilpasse IPL's fremgangsmåde for udvikling af produktmodeller i forbindelse med projekter indenfor servicebranchen. Dette skulle ske ved udvikling af en prototype til automatisering af sagsbehandling i en servicevirksomhed. Som case benyttes automatisering af sagsbehandlingen i forbindelse med modtagelse af skadeanmeldelser i Tryg. I forbindelse med gennemførelsen af projektet, er teorien bag produktmodellering blevet gennemgået. Afprøvningen af IPL's metodik har vist, at denne er meget anvendelig, og at den iterative fremgangsmåde kan benyttes direkte. Enkelte af de værktøjer som IPL har udviklet til brug ved produktkonfigurering indenfor industrien er blevet tilpasset således, at disse kan benyttes i forbindelse med tilsvarende projekter indenfor servicebranchen. Til automatisering af skadebehandlingen ved Tryg er der blevet udviklet en prototype, der kan styre sagsbehandlingen i forbindelse med, at en skadebehandler modtager skadeanmeldelser. Prototypen giver mulighed for: *	Forbedret kvalitet af anmeldelser og dermed bedre statistisk materiale *	Ensartet sagsbehandling. To ens skadehændelser skal have samme sagsbehandling *	Større fleksibilitet. Det behøver ikke være den samme skadebehandler, opretter og følger op på en given sag. *	Nedsætte omkostninger til oplæring og løsning af skadebehandler. Prototypen er programmeret i Configit Product Modelling Studio. Prototypen er udviklet som et værktøj, der skal benyttes af skadebehandlere ved Tryg. En anden mulighed er, at værktøjet gøres offentligt tilgængeligt, hvorved skadeslidte selv kan foretage en anmeldelse via internettet. Dette kan enten ske som en fuldstændig automatisering som kun kræver manuel kontrol i de situationer, hvor værktøjet vurderer det nødvendigt, eller en delvist automatiseret løsning som vil blive manuelt kontrolleret i hvert tilfælde. Igennem projektet er vi kommet frem til at IPL's fremgangsmåde for udvikling af produktmodeller er meget anvendelig i forbindelse med tilsvarende projekter indenfor servicebranchen. Enkelte af IPL's værktøjer er i forbindelse med projektet blevet tilpasset således, at de opfylder de krav som projekter indenfor servicebranchen stiller. Den prototype som er blevet udviklet i forbindelse med projektet, er et håndgribeligt bevis på, at det er muligt at udfører produktmodellering ved benyttelse af IPL's fremgangsmåde. Prototypen og de muligheder som den åbner op for, er blevet meget positivt modtaget ved Tryg og andre tilsvarende firmaer, som er blevet præsenteret for projekter.";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:57:21.542Z";"Laursen, Stefan Wieland|Rasmussen, Kenneth Mejnert";"";"2392817960";"";"";"2005";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"Product Modeling|Services sector|Process intensification|Product configurator|Claims handling|Automization";"Automization|Claims handling|Process intensification|Product Modeling|Product configurator|Services sector";"Product Modeling|Services sector|Process intensification|Product configurator|Claims handling|Automization";"und";"5a02e3545010df4c820febb8";"";"5a02e3545010df4c820febb8";"";"etd";"etd";"Produktmodellering til automatisering af sagsbehandling i servicevirksomhed"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Automation and Control, Institut for Elektroteknologi, Danmarks Tekniske Universitet|Analytical A/S|[affiliation unknown]";"2022-01-03T18:56:44.749Z";"Hansen, Søren Kistrup";"";"2392815510";"";"";"2009";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3255010df4c820fe21a";"";"5a02e3255010df4c820fe21a";"";"etd";"etd";"Styring af X-rotate sample handling system"
"On-chip network has been proposed as a method to overcome two major challenges in future SoC designs: The challenge of increasing design-effort needed to implement reliable inter-module communication in SoCs, and the projected bottleneck in non-scalable global wires. Several proposals for NoC designs have already been proposed, but mostly  using synchronous approaches. This thesis investigates design of on-chip network links using asynchronous circuits, and presents three link designs of which two are providing virtual channels. The link designs have been implemented using customizable macros, which are generating link instances as verilog standard cell netlists. Link instances have been simulated with back-annotated pre-layout timing estimations for a 0.18um CMOS technology. The implementations are evaluated on performance and cost to identify the trade-offs present when choosing between the designs, and to determine the penalty for increasing the number of channels on the link.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:31.940Z";"Kjærgaard, Mathias Nicolajsen";"";"2392818609";"";"dtu";"2004";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"System-on-Chip|Nework-on-Chip|Virtual-Channals|Asynchronous Design";"Asynchronous Design|Nework-on-Chip|System-on-Chip|Virtual-Channals";"System-on-Chip|Nework-on-Chip|Virtual-Channals|Asynchronous Design";"und";"5a02e3615010df4c820fee45";"";"5a02e3615010df4c820fee45";"Department of Informatics and Mathematical Modeling, Technical University of Denmark, DTU";"etd";"etd";"Asynchronous implementation of virtual channels in on-chip networks"
