"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"I dette projekt bliver emnet kollektriv individuel regulering af en vindmølle behandlet. Projektets primære mål har været at undersøge muligheden for at lave individuel pitch regulering på en 3 bladet vindmølle. I forbindelse med dette er der undersøgt, hvor effektivt forskellige kollektive regulatorer kan optimere effekt- og omdrejningsstabilitet i vindmøllen. Et andet mål har samtidig været at begrænse de belastninger som vindmøllen undsættes for, og dermed forlænge møllens levetid. Den kollektive regulering arbejder primært med effekt- og omdrejningsstabilitet, og den individuelle regulering primært med belastningsreduktioner.";"dtu|dtupub|third_party";"Informatics and Mathematical Modelling, Technical University of Denmark|Department of Informatics and Mathematical Modeling, Technical University of Denmark";"2022-01-03T18:57:20.645Z";"Larsen, Allan Juul|Mogensen, Thomas Stampe";"";"2392817865";"";"dtu";"2006";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3525010df4c820feb58";"";"5a02e3525010df4c820feb58";"Department of Informatics and Mathematical Modeling, Technical University of Denmark, DTU";"etd";"etd";"Individuel pitchregulering af vindmølle"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:56:44.583Z";"Madsen, Jakob Find";"";"2392815485";"";"";"2002";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3255010df4c820fe201";"";"5a02e3255010df4c820fe201";"Department of Informatics and Mathematical Modeling, Technical University of Denmark, DTU";"etd";"etd";"Analyse af fundus billede data"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Computer Aided Process Engineering Center, Department of Chemical and Biochemical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:56:39.390Z";"Kuchipudi, Vijaya Kumar";"";"2392815168";"";"";"2008";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e31e5010df4c820fe0c1";"";"5a02e31e5010df4c820fe0c1";"";"etd";"etd";"Structure/Property Relations. Data Reduction, Parameter Variance and Prediction Intervals"
"A discrete phase-type distribution describes the time until absorption in a discrete-time Markov chain with a finite number of transient states and one absorbing state. The density f(n) of a discrete phase-type distribution can be expressed by the initial probability vector , the transition probability matrix T of the transient states of the Markov chain and the vector t containing the probabilities of entering the absorbing state from the transient states: f(n) = Tn−1t, n 2 N. If we take a probability density of the same form, but not necessarily require , T and t to have the probabilistic Markov-chain interpretation, we obtain the density of a matrix-geometric distribution. Matrix-geometric distributions can equivalently be defined as distributions on the non-negative integers that have a rational probability generating function. In this thesis it is shown that the class of matrix-geometric distributions is strictly larger than the class of discrete phase-type distributions. We give an example of a set of matrix-geometric distributions that are not of discrete phasetype. We also show that there is a possible order reduction when representing a discrete phase-type distribution as a matrix-geometric distribution. The results parallel the continuous case, where the class of matrix-exponential distributions is strictly larger than the class of continuous phase-type distributions, and where there is also a possible order reduction.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Mathematical Statistics, Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:56:45.526Z";"Greeuw, Sietske";"";"2392815584";"";"";"2009";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3265010df4c820fe264";"";"5a02e3265010df4c820fe264";"";"etd";"etd";"On the relation between matrix-geometric and discrete phase-type distributions"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Department of Electrical Engineering, Technical University of Denmark|DONG Energy|[affiliation unknown]";"2022-01-03T18:57:12.374Z";"Pettersen, Bernt Øyvind";"";"2392817288";"";"dtu";"2008";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3475010df4c820fe916";"";"5a02e3475010df4c820fe916";"";"etd";"etd";"Dynamic Modelibng of Wind Farm Harmonics and Elimination of those using the Wind Turbine Converters"
"";"dtu|dtupub|third_party";"CHEC Research Centre, Department of Chemical Engineering, Technical University of Denmark";"2022-01-03T18:56:31.635Z";"Christensen, Henrik";"";"2392814903";"";"";"2004";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3195010df4c820fdfbd";"";"5a02e3195010df4c820fdfbd";"";"etd";"etd";"Industrial Production of Mono-substituted Piperazines"
"The objective of this thesis is to make an analysis of the current development of business processes in Danske Bank. Based on this analysis, it was decided that development of business processes in Workflow Department would benefit from applying Model Driven Development principles for the direct representation of the requirements for business processes in their specific context. The complete development process of workflows can be implemented in a way that enables creating the requirements for workflows with the use of the specific modeling notation, and then transforming these models to a concrete implementation in BPEL with the possibility of code generation. This highly improves the current development process of workflows, as well as it solves the problem of consistency and completeness of the requirements.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Software Engineering, Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:32.023Z";"Tsyukh, Ulyana";"";"2392818633";"";"dtu";"2010";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3615010df4c820fee5d";"";"5a02e3615010df4c820fee5d";"Technical University of Denmark (DTU)";"etd";"etd";"A Formal Modeling Notation for the Requirements of Workflow Systems"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:57:04.945Z";"Hemmingsen, Line";"";"2392816842";"";"";"2003";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e33f5010df4c820fe755";"";"5a02e33f5010df4c820fe755";"";"etd";"etd";"Modellering"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:57:01.097Z";"Søndergaard:, Charlotte";"";"2392816500";"";"";"2001";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3385010df4c820fe5ff";"";"5a02e3385010df4c820fe5ff";"Department of Informatics and Mathematical Modeling, Technical University of Denmark, DTU";"etd";"etd";"Statistical methods for monitoring stone reef"
"In this project, a soft model predictive controller (MPC) used to control the injection of urea in the urea-SCR system, has been investigated. The control objectives have been specified in accordance with the emission limits of the Euro VI emission standard. Furthermore, an optimization problem reflecting the control requirements has been formulated. An offset-free model predictive controller based on ARX models has been implemented, and the implementation has been successfully validated. The corrective actions qualitatively have been shown to be appropriate, thus indicating that the control methodology is applicable for controlling the urea- SCR system. Tuning of the closed loop system has been carried out in simulations using a dynamic model developed at Haldor Topsøe A/S to approximate the actual physical system. The tuning has been complicated due to difficulties in reaching steady state conditions, and besides, long computation times have been limiting factor for the number of simulations conducted. Consequently, an optimal tuning has not been achieved for the offset-free soft MPC. This has been reflected in simulations of transient cycles, where a maximum NOx conversion of 75.4% has been achieved which is dissatisfactory. With the purpose of narrowing the problem, the optimization problem has been reduced to nominal MPC, and the behavior of the closed loop system has been investigated. This has revealed that the description of the dynamics by the estimated offset-free ARX is deficient. Despite the difficulties in meeting the control objectives, the qualitative results from the presented design activities can be used as a basis of further improvements and a number of possible future improvements is suggested.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Scientific Computing, Department of Informatics and Mathematical Modeling, Technical University of Denmark|Computer Aided Process Engineering Center, Department of Chemical and Biochemical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:56:52.021Z";"Thorsteinsson, Solveig";"";"2392815935";"";"dtu";"2011";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e32d5010df4c820fe3c6";"";"5a02e32d5010df4c820fe3c6";"Technical University of Denmark (DTU)";"etd";"etd";"Control of Urea Injection for an Automotive SCR Application"
