"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:56:27.865Z";"Bråten, Karoline";"";"2438452333";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b7d4549d9001d0184726c5d";"";"5b7d4549d9001d0184726c5d";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Dustexplosions|Støv eksplosioner"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:37.885Z";"Vik, Christopher";"";"2438693922";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5b87d13fd9001d018472753a";"";"5b87d13fd9001d018472753a";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Redundancy Optimization for Safety-Critical Applications on a Fog Computing Platform|Optimering af redundans for sikkerhedskritiske applikationer pa en Fog Computing platform"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:29.178Z";"Maressa, Arnbjørn Gunnar Vincenzo";"";"2419132125";"";"dtu";"2018";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5adb1c515010df6d3813202c";"";"5adb1c515010df6d3813202c";"DTU Department of Civil and Mechanical Engineering";"sorbit";"sorbit";"Spectral modelling of nonlinear waves|Spektralmodellering af ikke-lineære bølger"
"";"dtu|dtupub|third_party";"";"2022-01-06T23:55:07.185Z";"Sigurdardottir, Helga Svala";"";"2446808867";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5cc58a6ad9001d62546a1887";"";"5cc58a6ad9001d62546a1887";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Modeling documents and AI chatbots as word embeddings|Modellering af dokumenter og AI chatbots ved brug af ord-indlejring"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:25.058Z";"Magnúsdóttir, Sigríður Katrín";"";"2686441549";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"607ac222d9001d016505c11b";"";"607ac222d9001d016505c11b";"DTU Department of Health Technology";"sorbit";"sorbit";"Investigation of the association between sense of muscle exhaustion and general polysensory hypersensitivity|Undersøgelse af sammenhæng mellem selvopfattet muskeludtrætning og generel polysensorisk overfølsomhed"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:30.025Z";"Yargattimath, Trupti";"";"2451028633";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d3d832bd9001d32f558c102";"";"5d3d832bd9001d32f558c102";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Investigation of well-functioning heating systems|Undersøgelse af velfungerende varmeanlæg"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:16.815Z";"Nielsen, Maria Tyrychtrova|Rasmussen, Jeppe Reindahl";"";"2444259659";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5c7e678dd9001d361b4cd4d8";"";"5c7e678dd9001d361b4cd4d8";"DTU Department of Civil Engineering";"sorbit";"sorbit";"Better indoor environment with building IoT|Bedre indeklima med IoT i bygninger"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:44.068Z";"Hussein, Hassan El Askeri Mohammad";"";"2451028888";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d3d8373d9001d32f558c1a2";"";"5d3d8373d9001d32f558c1a2";"DTU Department of Physics";"sorbit";"sorbit";"Improving the energy resolution of spectral X-ray detectors|Optimering af energiopløsning for energidispersiv røntgendetektor"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:13:19.052Z";"Maroun, Emad Jacob";"";"2453020899";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d690471d9001d452b7685fc";"";"5d690471d9001d452b7685fc";"DTU Department of Applied Mathematics and Computer Science";"sorbit";"sorbit";"Instruction Scheduler for the Dual-Issue Patmos Pipeline|Instruction Scheduler for the Dual-Issue Patmos Pipeline"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:38.199Z";"Mortensen, Isabella Ruus";"";"2693004164";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"6126251cd9001d047836907d";"";"6126251cd9001d047836907d";"DTU Department of Health Technology";"sorbit";"sorbit";"Microcontainers for oral vaccine delivery|Microcontainere til oral vaccine levering"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:16:52.710Z";"Zuccotti, Chiara";"";"2451153131";"";"dtu";"2019";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5d42c8edd9001d32f558c3b7";"";"5d42c8edd9001d32f558c3b7";"DTU Department of Space Research and Space Technology";"sorbit";"sorbit";"Analysis of UV glimpses from thunderstorms|Analyse af UV glimt fra tordenvejr"
"";"dtu|dtupub|third_party";"";"2022-01-03T13:05:58.374Z";"Csik, Guillermo Martin";"";"2666945195";"";"dtu";"2021";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"60534337d9001d01657f2f11";"";"60534337d9001d01657f2f11";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Dynamic analysis and control design of a Tension Leg Platform floating wind turbine system|Dynamisk analyse og kontrol design af en Tension Leg Platform flydende vindmølle"
