"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub|third_party";"";"2025-09-02T00:09:42.389Z";"Lo, Tzu-Hao";"";"2873503318";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"68b635c6415c758f09934fef";"";"68b635c6415c758f09934fef";"DTU Department of Technology, Management and Economics";"sorbit";"sorbit";"Technical, Economic, and Financial Assessment of Geothermal Power Plant in Taiwanese Context|Teknisk, Økonomisk og Finansiel Vurdering af Geotermisk Kraftværk i Taiwans Kontekst"
"";"dtu|dtupub|third_party";"";"2025-08-31T00:09:47.606Z";"García, María Carreño";"";"2873407848";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"68b392cba117a38f092349d4";"";"68b392cba117a38f092349d4";"DTU DTU National Food Institute";"sorbit";"sorbit";"Acidification and non-volatile compounds profile in hybrid cheese|Syrning samt profilering af ikke flygtige forbindelser i hybridoste"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Center for Phase Equilibria and Separation Processes, Department of Chemical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:19.399Z";"Roca Leon, Ferran";"";"2392817831";"";"";"2006";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3525010df4c820feb37";"";"5a02e3525010df4c820feb37";"";"etd";"etd";"Thermodynamics in the polyolefin industry with models based on statistical mechanics"
"IEC61850 has defined a family of standards for the power grid. E.g. the new IEC 61400-25 defines protocols for communication, control, and monitoring of wind power plants (WPP). This standard includes a wide range of mandatory and optional elements, ranging from security, communications interface, and system speed. This enables control and monitoring to be handle communication in a standardized and secure way. An analysis focusing on isolating the necessary requirements of IEC61400-25 has been carried out to create a generic prototype which can be used by WPP vendors where main communications interface of the prototype utilizes web services. The prototype is comprised of several independent modules to allow the possibility of choosing a fully customizable setup by the end user. Configuration of the system need to be done in an easy way, ensuring a flexible and reusable system, where different choices for the system can be added or left out depending on user specifications. From the requirements a prototype with the purpose of examining the key aspects of these definitions has been elaborated.";"dtu|dtupub|third_party";"[affiliation name could not be established]|Computer Science and Engineering, Informatics and Mathematical Modelling, Technical University of Denmark|Electric Power Engineering, Ørsted DTU, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:19.389Z";"Olsen, Andreas Kargård|Özdil, Baris";"";"2392817825";"";"dtu";"2006";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3515010df4c820feb31";"";"5a02e3515010df4c820feb31";"";"etd";"etd";"Prototype for a IEC 61400-25 Compliant Generic Server"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Computer Aided Process Engineering Center, Department of Chemical and Biochemical Engineering, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:16.326Z";"Eecloo, Jonas";"";"2392817590";"";"";"2010";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e34d5010df4c820fea46";"";"5a02e34d5010df4c820fea46";"Technical University of Denmark (DTU)";"etd";"etd";"A dynamic model for cellulosic biomass hydrolysis: validation of hydrolysis and product inhibition mechanism"
"";"dtu|dtupub|third_party";"Center for Information and Communication Technologies, Department of Photonics Engineering, Technical University of Denmark|[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:57:03.151Z";"Wei, Yupei";"";"2392816695";"";"";"2006";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"79 + annexes";"";"";"";"";"";"";"";"";"";"und";"5a02e33c5010df4c820fe6c2";"";"5a02e33c5010df4c820fe6c2";"";"etd";"etd";"A Calendar System Based On P2P Model"
"";"dtu|dtupub|third_party";"[affiliation name could not be established]|Department of Informatics and Mathematical Modeling, Technical University of Denmark|[affiliation unknown]";"2022-01-03T18:57:31.940Z";"Markov, Yavor Emilov";"";"2392818607";"";"";"2005";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3605010df4c820fee42";"";"5a02e3605010df4c820fee42";"Department of Informatics and Mathematical Modeling, Technical University of Denmark, DTU";"etd";"etd";"Response Times and Statistics System"
"The objective of this master thesis is to improve the value added in the Alfa Laval manufacturing unit OM-CF, producing frame and pressure plates to plate heat exchangers. The problem description is defined in a goal-mean tree, which is the central document during the project. The primary means to reach the goal are as listed below: X	Reduce lead-time X	Improve utilization of existing equipment X	Balance flow groups X	Reduce site emissions X	OEE value of more than 80 % on bottlenecks A pre-study verified the possibility of mixing the two existing manufacturing lines into one line manufacturing all products. The backbones were an automated painting process, a new drying/hardening technique and a physical connection of the equipment. It was even though decided to continue producing on two separated manufacturing lines. Testing of the catalytic IR-drying technique showed ¡§good¡¨ surfaces with a new paint that has not yet been approved at Alfa Laval. The project found it hard to motivate this investment at the moment. Simulation studies showed that investments in a conveyor and automated painting at small frame line would reduce the staffing with one shift (three operators). Lead-time can also be reduced by up to 72%. Additionally the lead-time has become more stabile regardless of the quantity and type of plates on the line. Today¡¦s utilization on big frame line is as low as 50 % or less for both equipment and personal. Simulation studies showed potential for reducing the staffing with one shift. This requires a changed approach to the work routines where the focus is on the bottleneck operations and the availability is measured and improved throughout organized continuous improvement programs and an ongoing OEE-analysis to see the effect of the changes.";"dtu|dtupub|third_party";"[affiliation name could not be established]|[affiliation unknown]";"2022-01-03T18:56:45.432Z";"Rasmussen, Thomas E.";"";"2392815548";"";"";"2004";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e3265010df4c820fe240";"";"5a02e3265010df4c820fe240";"Institut for Produktion og Ledelse, DTU";"etd";"etd";"Balancing of flow groups and implementation of LEAN manufacturing principles"
"Abstract";"dtu|dtupub|third_party";"Department of Manufacturing Engineering and Management, Technical University of Denmark";"2022-01-03T18:56:32.556Z";"Nordby, Jacob";"";"2392814996";"";"";"1991";"";"";"";"";"thesis";"dtu_external|dtupub_external";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"5a02e31b5010df4c820fe013";"";"5a02e31b5010df4c820fe013";"";"etd";"etd";"Teknisk sagsbehandlerkursus ved hærens officersskole"
"";"dtu|dtupub|third_party";"";"2025-10-16T00:35:06.542Z";"Mogollon, Juan Ramon Jimenez";"";"2874582062";"";"dtu";"2025";"";"";"";"";"thesis";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"und";"68f0381c37307715e17cb4ef";"";"68f0381c37307715e17cb4ef";"DTU Department of Wind and Energy Systems";"sorbit";"sorbit";"Wind farm layout optimization with group random search|Optimering af vindmøllepark layout med gruppe tilfældig søgning"
