"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-09T21:01:04.826Z";"Carcopino, Jérôme";"";"2290122032";"";"dtu";"1940";"";"10.3406/rea.1940.3117";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"1";"";"";"393-399";"";"Revue Des Études Anciennes|Revue Des Études Anciennes (bordeaux)|Rea";"Rea|Revue Des Études Anciennes|Revue Des Études Anciennes (bordeaux)";"00352004|000159|000042|000001|000000";"42";"";"";"";"";"fre";"5cbef897d9001d01a4c4dd53";"";"5cbef897d9001d01a4c4dd53";"";"crossref";"crossref";"Sur quelques passages désespérés du roman de Pétrone"
"This paper proposes a novel DC-DC converter with only one switch on the main current path of the power stage. Since the number of switches is reduced on the current path, the efficiency is improved. The wide input/output voltage range is also realized by having three types of operation modes of step-up mode, step-up/step-down mode and step-down mode. The advantages of the proposed circuit have been confirmed by theoretical analysis and simulations. Post layout simulation results show that the proposed circuit has an efficiency of more than 87% in the 0.5V to 2.5V input range with 1.8-V output voltage and 10- mA output current.";"dtupub";"University of Yamanashi,Dept. of Electrical and Electronic Engineering,Kufu,Japan|Toshiba Information Systems Corp.,Kawasaki,Japan";"2022-01-05T01:22:42.041Z";"Sato, Takahide|Ogawa, Satomi|Tamura, Yutaka";"";"2597158262";"";"dtu";"2020";"2020 IEEE 63rd International Midwest Symposium on Circuits and Systems (MWSCAS)";"10.1109/MWSCAS48704.2020.9184479";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1728180589|1728180597|9781728180588|9781728180595";"";"";"";"925-928";"";"2020 Ieee 63rd International Midwest Symposium on Circuits and Systems (mwscas)|Micromechatronics and Human Science (mhs), International Symposium on|... Midwest Symposium on Circuits and Systems Conference Proceedings|... Midwest Symposium on Circuits and Systems Conference Proceedings|... Midwest Symposium on Circuits and Systems Conference Proceedings : Mwscas. Midwest Symposium on Circuits and Systems|Conf Proc (midwest Symp Circuits Syst)|International Symposium on Micromechatronics and Human Science|Midwest Symposium on Circuits and Systems|Midwest Symposium on Circuits and Systems Conference Proceedings";"... Midwest Symposium on Circuits and Systems Conference Proceedings|... Midwest Symposium on Circuits and Systems Conference Proceedings : Mwscas. Midwest Symposium on Circuits and Systems|2020 Ieee 63rd International Midwest Symposium on Circuits and Systems (mwscas)|Conf Proc (midwest Symp Circuits Syst)|International Symposium on Micromechatronics and Human Science|Micromechatronics and Human Science (mhs), International Symposium on|Midwest Symposium on Circuits and Systems|Midwest Symposium on Circuits and Systems Conference Proceedings";"15483746|000079|000000|000000|000000";"";"";"Buck converters|Energy harvesting|Inductors|Resistance|Switches|Switching circuits|DC-DC converter|energy harvesting|high efficiency";"Buck converters|DC-DC converter|Energy harvesting|Inductors|Resistance|Switches|Switching circuits|energy harvesting|high efficiency";"Buck converters|Energy harvesting|Inductors|Resistance|Switches|Switching circuits|DC-DC converter|energy harvesting|high efficiency";"eng";"5f5225cdd9001d01964d7aef";"";"5f5225cdd9001d01964d7aef";"IEEE";"iel";"iel";"Step-up/step-down DC-DC converter whose current passes through only one switch"
"The experimental ionization constants were used to calculate and analyze the effective short-range potential dij for HCl, HBr, and HI in n-alcohols from methanol to octanol at 5–55°C. Changes in the dij and ΔijG* = NAdij values depending on temperature, solvent, and anions were explained in terms of the Samoilov concept of short-range solvation. The character of changes in ΔijG* was shown to be determined by the ratio between the contributions of ion-molecular and intermolecular non-Coulomb interactions, which were, in turn, determined by the structural state of the solvent and solvation of electrolyte particles in solutions of hydrogen halides.";"dtupub";"";"2022-01-09T18:20:44.940Z";"Bulavin, V. I.|V’yunnik, I. N.";"";"2789752";"";"dtu";"2008";"";"10.1134/S0036024408090161";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"9";"";"";"1495-1498";"";"Russian Journal of Physical Chemistry A, Focus on Chemistry|Russian Journal of Physical Chemistry a|Russ J Phys Ch|Russ J Phys Chem A+|Russ J Phys Chem+|Russ. J. Phys. Chem. a|Russian Journal of Physical Chemistry|Russian Journal of Physical Chemistry, Series a";"Russ J Phys Ch|Russ J Phys Chem A+|Russ J Phys Chem+|Russ. J. Phys. Chem. a|Russian Journal of Physical Chemistry|Russian Journal of Physical Chemistry A, Focus on Chemistry|Russian Journal of Physical Chemistry a|Russian Journal of Physical Chemistry, Series a";"00360244|000091|000082|000009|000000";"82";"";"Octanol|Solvation Shell|Interionic Interaction|Hydrogen Halide|Kharkov Polytechnical Institute|Chemistry|Physical Chemistry";"Chemistry|Hydrogen Halide|Interionic Interaction|Kharkov Polytechnical Institute|Octanol|Physical Chemistry|Solvation Shell";"Octanol|Solvation Shell|Interionic Interaction|Hydrogen Halide|Kharkov Polytechnical Institute|Chemistry|Physical Chemistry";"eng";"61bf16edea28c0e048cdd303|5c837639d9001d26d80cfb63|5480741f0b2ed09c1504f770";"";"61bf16edea28c0e048cdd303";"SP MAIK Nauka/Interperiodica";"nature|crossref|springer";"nature|crossref|springer";"Interionic interactions in alcoholic solutions of hydrogen halides"
"";"dtu|dtupub";"";"2021-12-21T11:18:48.382Z";"Petersen, H.";"";"2305201772";"pbook";"dtu";"1951";"";"";"";"";"book";"dtu_printed|dtupub_printed";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"eng";"58945b9c8040e5ab4500e270";"";"58945b9c8040e5ab4500e270";"";"pbook_dtu";"pbook_dtu";"SELVBINDEREN"
"";"dtu|dtupub";"";"2022-01-06T23:41:39.363Z";"";"";"2462295132";"";"";"1958";"";"";"";"";"other";"dtu_external|dtupub_external";"";"";"";"2";"";"";"";"";"Revue D'assyriologie Et D'archéologie Orientale";"Revue D'assyriologie Et D'archéologie Orientale";"";"52";"";"";"";"";"fre";"5d7e9b81d9001d01b8e0c564";"";"5d7e9b81d9001d01b8e0c564";"Presses Universitaires de France";"jstor";"jstor";"Front Matter"
"This section does not attempt comprehensive entries for all major figures of the Tudor period. Rather, it is intended as a guide to a representative cross-section of persons who had influence during this period.";"dtu|dtupub";"";"2022-01-31T14:41:12.128Z";"Powell, Ken|Cook, Chris";"";"2706267612";"";"";"1977";"";"10.1007/978-1-349-01913-7_11";"";"";"article";"dtu_external|dtupub_external";"";"";"0333148886|1349019135|1349019151|9780333148884|9781349019137|9781349019151";"";"";"";"206-220";"";"English Historical Facts 1485–1603";"English Historical Facts 1485–1603";"";"";"";"Chief Adviser|Chief Minister|Henry VIII|Prayer Book|Privy Council";"Chief Adviser|Chief Minister|Henry VIII|Prayer Book|Privy Council";"Chief Adviser|Chief Minister|Henry VIII|Prayer Book|Privy Council";"eng";"61f7f2d3a3fa5517cd81f599";"";"61f7f2d3a3fa5517cd81f599";"Palgrave Macmillan UK";"nature";"nature";"Selected Tudor Biographies"
"In acute experiments on nembutal-urethan-anesthetized rats, structures selectively sensitive to capsaicin were found near the ventral surface of the medulla at the exit of hypoglossal nerve roots. Microinjection of 5-50 nl 0.01% capsaicin to the rostral region of the capsaicin-sensitive area mostly activated respiration, arterial pressure and heart rate (HR) while that to the caudal region inhibited arterial pressure and HR. In chronic experiments on rats, injection of 25 nl 1% capsaicin to the caudal capsaicin-sensitive area led to a decrease in arterial pressure by 35-45% and in HR by 10-15% within a week after operation. Arterial pressure and HR virtually reached the control level and the rostral and caudal ventral medulla showed asymmetric distribution of nicotinamide adenine dinucleotide phosphate-diaphorase (NADPH-d)-positive cells by the end of the 2nd week. It is suggested that nitric oxide may be involved in the mechanisms of neurochemical rearrangements in the brainstem after application of capsaicin to the caudal ventrolateral medulla (CVLM).";"dtupub";"Laboratory of Brainstem Physiology, Institute of Physiology, Academy of Sciences, Minsk, Beylorussia.";"2022-01-06T03:52:16.655Z";"Koulchitsky, S V|Azev, O A|Gourine, A V|Kulchitsky, V A";"";"2670061992";"";"dtu";"1994";"";"10.1016/0304-3940(94)90780-3";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"2";"";"";"129-132|129-32";"";"Neuroscience Letters|Neuroscience Letters|Neurosci Lett|Neurosci L|Neurosci Lett|Neurosci. Lett";"Neurosci L|Neurosci Lett|Neurosci. Lett|Neuroscience Letters";"03043940|000105|000182|000002|000000";"182";"";"Animals|Blood Pressure|Capsaicin|Heart Rate|Male|Medulla Oblongata|NADPH Dehydrogenase|Staining and Labeling|Rats, Wistar|Rats|Arterial pressure|Heart rate|NADPH-diaphorase|Phrenic EMG activity|Ventrolateral medulla";"Animals|Arterial pressure|Blood Pressure|Capsaicin|Heart Rate|Heart rate|Male|Medulla Oblongata|NADPH Dehydrogenase|NADPH-diaphorase|Phrenic EMG activity|Rats|Rats, Wistar|Staining and Labeling|Ventrolateral medulla";"Animals|Blood Pressure|Capsaicin|Heart Rate|Male|Medulla Oblongata|NADPH Dehydrogenase|Staining and Labeling|Rats, Wistar|Rats|Arterial pressure|Heart rate|NADPH-diaphorase|Phrenic EMG activity|Ventrolateral medulla";"eng";"54b664d825bab9230a13fe2e|533275b194c29b733495e9ee|5c94cfb1d9001d01c4394d5e";"";"54b664d825bab9230a13fe2e";"";"pubmed|elsevier|crossref";"pubmed|elsevier|crossref";"Capsaicin-sensitive area in the ventral surface of the rat medulla"
"";"dtu|dtupub|third_party";"";"2025-02-24T13:36:44.107Z";"";"";"2865917613";"";"dtu";"2022";"";"10.7312/carr20436-fm";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"i-vi";"";"Columbia University Press Ebooks";"Columbia University Press Ebooks";"";"";"";"";"";"";"und";"674255717accfd27a8d733b7";"";"674255717accfd27a8d733b7";"Columbia University Press";"openalex";"openalex";"Frontmatter"
"";"dtu|dtupub";"";"2022-01-04T06:08:01.425Z";"Laqua, E.";"";"2429498847";"";"";"1973";"";"10.1002/aheh.19730010206";"";"";"article";"dtu_external|dtupub_external";"";"";"";"2";"";"";"185-197";"";"Acta Hydrochimica Et Hydrobiologica|Acta Hydrochimica Et Hydrobiologica|Acta Hydrochim. Hydrobiol|Act Hydr Hy|Acta Hydroch Hydrob|Acta Hydrochim Hydrobiol";"Act Hydr Hy|Acta Hydroch Hydrob|Acta Hydrochim Hydrobiol|Acta Hydrochim. Hydrobiol|Acta Hydrochimica Et Hydrobiologica";"03234320|000126|000001|000002|000000";"1";"";"";"";"";"ger";"5c407d3ed9001d30e647395f";"";"5c407d3ed9001d30e647395f";"";"crossref";"crossref";"Siliciumhaltige Polyvinylacetatharze als Adsorbentien zur Wasserreinigung"
"";"dtupub";"";"2022-01-04T16:50:54.273Z";"SALA, G|CAMERINO, B|CAVALLERO, C";"";"100617452";"";"";"1958";"";"";"";"";"article";"dtu_external|dtupub_external";"";"";"";"4";"";"";"508-12|508-512";"";"Acta Endocrinologica|Acta Endocrinologica|Acta Endocrinol (copenh)|Acta Endocrinol|Acta Endocrinol (copenh)|Acta Endocrinol Copenh|Acta Endocrinol-cop";"Acta Endocrinol|Acta Endocrinol (copenh)|Acta Endocrinol Copenh|Acta Endocrinol-cop|Acta Endocrinologica";"00015598|000141|000029|000004|000000";"29";"";"17-alpha-Hydroxyprogesterone|Acetates|Progesterone|PROGESTERONE/related compounds";"17-alpha-Hydroxyprogesterone|Acetates|PROGESTERONE/related compounds|Progesterone";"17-alpha-Hydroxyprogesterone|Acetates|Progesterone|PROGESTERONE/related compounds";"eng";"54b5486ee1120002271565a9";"";"54b5486ee1120002271565a9";"";"pubmed";"pubmed";"Progestational activity of 6 alpha-methyl-17 alpha-hydroxyprogesterone acetate"
