"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"Compared with the classical synchronization phenomena, practical synchronization considers the factors of the real environment and has a wider range of applications. For fractional- order disturbed systems, a practical synchronization type, bounded synchronization, is discussed for the first time. The proposed synchronization model does not require the error system to converge completely to the origin but allows convergence to a bounded region around the origin. Employing the dissipative decomposition of vector field, a simple and novel synchronization scheme is presented for a class of fractional-order chaotic systems with external disturbance. The Mittag-Leffler input stability of the error system can be guaranteed by means of fractional-order stability theory. Two fractional-order chaotic systems with periodic and noise disturbances, respectively, are taken as examples to demonstrate the feasibility of the proposed method. Numerical results indicate that regardless of the disturbance, the error system is eventually kept within the boundary and the boundary values are related to the controller strength. Furthermore, the effect of controller parameters on the error boundary is also analyzed, and the results help to select the control parameters according to the actual needs in the application.";"dtupub";"Xidian University, School of Mathematics and Statistics, Xi’an 710126, People’s Republic of China";"2025-02-20T01:24:29.770Z";"Li, Ruihong|Liu, Jiayi|Huang, Dongmei";"";"2868002290";"";"dtu";"2025";"";"10.1088/1402-4896/adb34d";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"3";"";"";"035228";"";"Physica Scripta|Physica Scripta|Psphys. Scr|Phys Scripta|Phys. Scr|Physica Scripta a Monthly International Journal for Experimental and Theoretic";"Phys Scripta|Phys. Scr|Physica Scripta|Physica Scripta a Monthly International Journal for Experimental and Theoretic|Psphys. Scr";"14024896|000074|000100|000003|000000";"100";"";"Mittag- Leffler input stability|bounded synchronization|dissipative decomposition|external disturbance|fractional-order chaotic systems";"Mittag- Leffler input stability|bounded synchronization|dissipative decomposition|external disturbance|fractional-order chaotic systems";"Mittag- Leffler input stability|bounded synchronization|dissipative decomposition|external disturbance|fractional-order chaotic systems";"und";"67b7d123ed096266d137eb08|67b67fe1e7c3915f538a1a9f";"0000-0003-4220-8806|0009-0008-4609-2218";"67b7d123ed096266d137eb08";"IOP Publishing";"iop|crossref";"iop|crossref";"Bounded synchronization of fractional-order chaotic systems with external disturbance based on dissipative decomposition"
"The goal of this research is to evaluate the usability of new features to classify EEG data from several completely locked-in patients (CLIS), and eventually build a more reliable communication system for them. Patients in such state are completely paralyzed, preventing them to be able to talk, but they retain their cognitive abilities.The data were obtained from four CLIS patients and recorded during an auditory paradigm task during which they were asked yes/no questions. Spectral measures such as the relative power of δ, θ, α, β and γ frequency bands, spectral edge frequencies (SEF50 and SEF95), complexity measure obtained from Poincaré plots and connectivity measures such as the imaginary part of coherency and the weighted Symbolic Mutual Information (wSMI) were used as features. The data was classified using Random Forest and Support Vector Machine, two methods successfully used to classify mental states in both healthy subjects and patients. Additionally, two cases were studied. The first case uses data recorded when the patient is answering questions, while in the second case it also includes data recorded when the experimenter is asking the questions.The classification accuracy during training varies between 51.73 to 67.72% in the first case, and from 50.41 to 67.94% for the second case. Overall, wSMI with a time lag of 64 ms gave the best classification accuracy and in general, Random Forest appears to be the best classification method.Clinical relevance This case study investigates the usability of new features based on EEG complexity and connectivity to classify CLIS patients brain signal, what results in a further step toward the demand of more effective EEG-based Brain-Computer Interface communication systems for CLIS patients.";"dtupub";"Leipzig University,Department of Neuromorphic Information Processing,Germany";"2021-12-22T09:50:08.987Z";"Adama, Sophie|Bogdan, Martin";"";"2702948481";"";"dtu";"2021";"2021 43rd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)";"10.1109/EMBC46164.2021.9629716";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1728111781|172811179X|172811179x|1728111803|9781728111780|9781728111797|9781728111803";"";"";"";"5727-5732";"";"Annual International Conference of the Ieee Engineering in Medicine and Biology Society. Ieee Engineering in Medicine and Biology Society. Annual International Conference|Engineering in Medicine and Biology Society (embc), 2020 42nd Annual International Conference of the Ieee|Annu Int Conf Ieee Eng Med Biol Soc";"Annu Int Conf Ieee Eng Med Biol Soc|Annual International Conference of the Ieee Engineering in Medicine and Biology Society. Ieee Engineering in Medicine and Biology Society. Annual International Conference|Engineering in Medicine and Biology Society (embc), 2020 42nd Annual International Conference of the Ieee";"26940604|000078|002021|000000|000000";"2021";"";"Brain|Brain-Computer Interfaces|Cognition|Electroencephalography|Humans|Support Vector Machine|Communication systems|Frequency measurement|Power measurement|Support vector machines|Training|Weight measurement";"Brain|Brain-Computer Interfaces|Cognition|Communication systems|Electroencephalography|Frequency measurement|Humans|Power measurement|Support Vector Machine|Support vector machines|Training|Weight measurement";"Brain|Brain-Computer Interfaces|Cognition|Electroencephalography|Humans|Support Vector Machine|Communication systems|Frequency measurement|Power measurement|Support vector machines|Training|Weight measurement";"eng";"61b5e7b8626e42a1309d14c2|61b498a9af43b7a12d5a939f";"";"61b5e7b8626e42a1309d14c2";"IEEE";"pubmed|iel";"pubmed|iel";"Yes/No Classification of EEG data from CLIS patients"
"This paper discusses the effect of back-end of line (BEOL) process on cell performance for a Phase-Change Memory embedded in a 28nm FD-SOI platform (ePCM). The impact of BEOL is first shown by describing the microscopic evolution of the active Ge-rich GST alloy during process. Ge clustering has been proven to occur during the fabrication process, impacting the pristine resistance and the after forming cell performance. Two different BEOL processes are then benchmarked in terms of key performance. An optimized process is then identified, and an extensive electrical characterization of array performance and reliability is performed on the full 16MB chip. The optimized BEOL process results in a memory cell fully compatible with the requirements for demanding automotive applications.";"dtupub";"STMicroelectronics,Agrate Brianza,Italy|STMicroelectronics,Crolles,France|STMicroelectronics,Catania,Italy|Politecnico di Milano,Italy";"2022-03-17T12:04:58.645Z";"Redaelli, A.|Gandolfo, A.|Samanni, G.|Gomiero, E.|Petroni, E.|Scotti, L.|Lippiello, A.|Mattavelli, P.|Jasse, J.|Codegoni, D.|Serafini, A.|Ranica, R.|Boccaccio, C.|Sandrini, J.|Berthelon, R.|Grenier, JC.|Weber, O.|Turgis, D.|Valery, A.|Del Medico, S.|Caubet, V.|Reynard, JP.|Dutartre, D.|Favennec, L.|Conte, A.|Disegni, F.|De Tomasi, M.|Ventre, A.|Baldo, M.|Ielmini, D.|Maurelli, A.|Ferreira, P.|Arnaud, F.|Piazza, F.|Cappelletti, P.|Annunziata, R.|Gonella, R.";"";"2703123632";"";"dtu";"2021";"ESSDERC 2021 - IEEE 51st European Solid-State Device Research Conference (ESSDERC)";"10.1109/ESSDERC53440.2021.9631807";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1665437480|9781665437486";"";"";"";"231-234";"";"Essderc 2021 - Ieee 51st European Solid-state Device Research Conference (essderc)";"Essderc 2021 - Ieee 51st European Solid-state Device Research Conference (essderc)";"";"";"";"Europe|Germanium|Memory management|Microscopy|Performance evaluation|Reliability engineering|Resistance|28nm FDSOI|BEOL|GST|Ge-rich GST|ePCM|embedded memory|emerging memory|reliability";"28nm FDSOI|BEOL|Europe|GST|Ge-rich GST|Germanium|Memory management|Microscopy|Performance evaluation|Reliability engineering|Resistance|ePCM|embedded memory|emerging memory|reliability";"Europe|Germanium|Memory management|Microscopy|Performance evaluation|Reliability engineering|Resistance|28nm FDSOI|BEOL|GST|Ge-rich GST|ePCM|embedded memory|emerging memory|reliability";"eng";"61bb305f963b83b8e7ecdc10";"";"61bb305f963b83b8e7ecdc10";"IEEE";"iel";"iel";"Improving Ge-rich GST ePCM reliability through BEOL engineering"
"In order to grasp the actual state and change of the point defects on the aluminum pool bottom of 49-2 swimming pool reactor (49-2 reactor for short), to further provide data support for the service performance evaluation, and to ensure the safe and stable operation, a water immersion ultrasonic measurement system was developed according to the information of the pool bottom structure, the media in the pool, and the pool wall materials. The distribution of point defects at the bottom of the pool is examined comprehensively, and the point defect depth is accurately measured. The water immersion ultrasonic measurement equipment integrates a water immersion ultrasonic transmitter, a multi-axis scanning device and a controllable underwater floating robot. It uses ultrasonic waves to scan uneven areas such as pits on the surface of the aluminum plate. Due to changes in the surface properties of the material being tested, the sound path of the echo reflected from the ultrasonic interface changes, and the depth of the pit is obtained by measuring the difference in the sound path of the echo sound beam on the intact surface and the bottom of the pit. Before the on-site measurement, a 15 MHz water immersion point focusing probe was used to scan the pit simulation test block. At the same time, a laser confocal microscope (8.0 μm step diameter) was used to measure the pit simulation test block. The scan data were compared and analyzed to determine Measurement accuracy was confirmed. In the actual inspection, the remote carrier device, that is, the underwater floating robot is used to move the scanning device to the inspection area, grid lines are used for grid scanning, and signal collection and analysis are completed through a multi-channel ultrasonic instrument. Finally, the accelerated corrosion experiment simulation analysis results were used, combined with the maximum point defect depth data measured in this study for comparative analysis, and the time-limited aging analysis conclusion of the 49-2 reactor bottom material was given. This study is the first time to conduct remote underwater nondestructive testing of the actual state of the defects at the bottom of the pool in 49-2 reactor. Compared with the historical data, the distribution of the defects at the bottom of the pool is basically consistent with the measured data of the pit depth, and the maximum pit depth is 1.495 mm. The research conclusion provides important data support for time-limited aging analysis of materials at the bottom of 49-2 reactor pool, and the underwater ultrasonic measurement technology developed can also be applied to aging management and service life analysis and demonstration of the same type of pool reactor vessels and spent fuel storage pools.";"dtupub|third_party";"";"2024-11-02T01:27:23.108Z";"YANG Xiao1, ,  ZHANG Yu1,  WANG Shuo1,  WU Dongdong2,  DING Song2";"";"2740149589";"";"dtu";"2024";"";"10.7538/yzk.2024.youxian.0242";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Yuanzineng Kexue Jishu|Yuanzineng Kexue Jishu|Atomic Energy Science and Technology|Yuanzineng Kexue Jishu";"Atomic Energy Science and Technology|Yuanzineng Kexue Jishu";"10006931|000075|000000|000000|000000";"";"";"49-2 reactor|Nuclear and particle physics. Atomic energy. Radioactivity|Nuclear engineering. Atomic power|QC770-798|TK9001-9401|point defect|ultrasonic measurement";"49-2 reactor|Nuclear and particle physics. Atomic energy. Radioactivity|Nuclear engineering. Atomic power|QC770-798|TK9001-9401|point defect|ultrasonic measurement";"49-2 reactor|Nuclear and particle physics. Atomic energy. Radioactivity|Nuclear engineering. Atomic power|QC770-798|TK9001-9401|point defect|ultrasonic measurement";"und";"67257a85db7dc3a5157bea4e";"";"67257a85db7dc3a5157bea4e";"Editorial Board of Atomic Energy Science and Technology";"doaj";"doaj";"Experimental Study on Ultrasonic Detection of 49-2 Reactor Pool Bottom"
"";"dtupub";"";"2025-02-09T01:49:51.217Z";"";"";"2867324212";"";"";"2025";"";"10.1055/a-2447-9700";"";"";"article";"dtu_external|dtupub_external";"";"";"";"02";"";"";"107-107";"";"Zeitschrift Für Gastroenterologie|Zeitschrift Für Gastroenterologie|Gastro|Z Gastroent|Z Gastroenterol|Z. Gastroent|Zeitschrift Fuer Gastroenterologie";"Gastro|Z Gastroent|Z Gastroenterol|Z. Gastroent|Zeitschrift Fuer Gastroenterologie|Zeitschrift Für Gastroenterologie";"00442771|000074|000063|000002|000000";"63";"";"";"";"";"ger";"67a8003e0ed42244f9bac3d1";"";"67a8003e0ed42244f9bac3d1";"Georg Thieme Verlag KG";"thieme";"thieme";"Nahrungsmittelabhängigkeit: Beeinflussung des Mikrobioms zeigte protektive Wirkung"
"We consider a two-stage hybrid flow shop problem with a single machine at one stage and m identical machines at the other stage. Each task must be processed by contiguous linei machines at the second stage. We analyze the relationship between this flow shop problem and strip-packing problem. By known algorithm results of strip-packing we can get new flexible flow shop approximation algorithms problem.";"dtupub";"Dalian Neusoft Univ. of Inf., Dalian, China";"2022-01-06T21:49:26Z";"Zhang Minghui|Li Xiaofei";"";"2452820046";"";"dtu";"2019";"2019 International Conference on Robots & Intelligent System (ICRIS)";"10.1109/ICRIS.2019.00120";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1728126312|1728126320|1728126339|9781728126319|9781728126326|9781728126333";"";"";"";"458-461";"";"2019 International Conference on Robots and Intelligent System (icris)|Icris";"2019 International Conference on Robots and Intelligent System (icris)|Icris";"";"";"";"Approximation algorithms|Job shop scheduling|Parallel machines|Processor scheduling|Strips|Task analysis|approximation algorithm|contiguous machines|hybrid flow shop|approximation theory|bin packing|flow shop scheduling|single machine scheduling|contiguous linei machines|flexible flow shop approximation algorithms problem|identical machines|single machine|strip-packing problem|two-stage hybrid flow shop problem|two-stage hybrid flow shop scheduling";"Approximation algorithms|Job shop scheduling|Parallel machines|Processor scheduling|Strips|Task analysis|approximation algorithm|approximation theory|bin packing|contiguous linei machines|contiguous machines|flexible flow shop approximation algorithms problem|flow shop scheduling|hybrid flow shop|identical machines|single machine|single machine scheduling|strip-packing problem|two-stage hybrid flow shop problem|two-stage hybrid flow shop scheduling";"Approximation algorithms|Job shop scheduling|Parallel machines|Processor scheduling|Strips|Task analysis|approximation algorithm|contiguous machines|hybrid flow shop|approximation theory|bin packing|flow shop scheduling|single machine scheduling|contiguous linei machines|flexible flow shop approximation algorithms problem|identical machines|single machine|strip-packing problem|two-stage hybrid flow shop problem|two-stage hybrid flow shop scheduling";"eng";"5d6124dad9001d0986525af3";"";"5d6124dad9001d0986525af3";"IEEE";"iel";"iel";"Research on Two-Stage Hybrid Flow Shop Scheduling with Contiguous Machines"
"";"dtupub";"";"2024-09-18T00:09:22.669Z";"";"";"2739136687";"";"";"2024";"";"10.1055/a-2321-5084";"";"";"article";"dtu_external|dtupub_external";"";"";"";"09";"";"";"609-610";"";"Pneumologie|Pneumo";"Pneumo|Pneumologie";"09348387|000075|000078|000009|000000";"78";"";"";"";"";"ger";"66ea1a2f28e46a27e7480cf6";"";"66ea1a2f28e46a27e7480cf6";"Thieme";"thieme";"thieme";"Das Jahr nach kritischer Viruspneumonie"
"To evaluate the radioprotective effect of spirulina (SP) on the lacrimal glands after RAI treatment. A total of 30 rats were separated into control, RAI and SP group. The radioprotective effect of SP on lacrimal glands was evaluated with histopathological and cytopathological analysis. Lacrimal glands were analyzed for tumor necrosis factor alpha (TNF-α), interleukin-2 (IL-2), IL-4, IL-6, IL-10, nuclear factor-kappa B (NF-κB), total oxidant status (TOS) and total antioxidant capacity (TAC) levels. RAI increased TNF-α (p = .001), IL-6 (p = .018), and NF-κB levels (p < .0005). Following the administration of SP, TNF-α (p < .0005), IL-4 (p = .026), and IL-6 (p = .006) levels decreased. RAI decreased the TAC levels (p = .001), and co-administration of SP increased the TAC level, but was not statistically significant. SP decreased the TOS level after RAI (p = .022)                . SP protects lacrimal glands from RAI-induced damage.";"dtupub";"Faculty of Medicine, Department of Nuclear Medicine, Hatay Mustafa Kemal University, Hatay, Turkey.|Ankara Training and Research Hospital, Department of Nuclear Medicine, University of Health Sciences, Ankara, Turkey.|Faculty of Medicine, Department of Pathophysiology, Ankara University, Ankara, Turkey.|Faculty of Veterinary Medicine, Department of Pathology, Harran University, Sanliurfa, Turkey.|Ankara Training and Research Hospital, Department of Ophthalmology, University of Health Sciences, Ankara, Turkey.";"2022-01-21T12:10:09.922Z";"Atilgan, H I|Akbulut, A|Yazihan, N|Yumusak, N|Singar, E|Koca, G|Korkmaz, M";"";"2705379652";"";"dtu";"2023";"";"10.1080/09273948.2022.2026409";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"2";"";"";"271-276";"";"Ocular Immunology and Inflammation|Ocular Immunology and Inflammation|Ocul Immunol Inflamm|Ocul Immu I|Ocul Immunol Inflamm|Ocul. Immunol. Inflamm";"Ocul Immu I|Ocul Immunol Inflamm|Ocul. Immunol. Inflamm|Ocular Immunology and Inflammation";"09273948|000076|000031|000002|000000";"31";"";"Radioiodine (RAI)|cytokines|radiation|radioprotection|spirulina|Animals|Antioxidants|Lacrimal Apparatus|Tumor Necrosis Factor-alpha|Interleukin-4|Interleukin-6|Cytokines|NF-kappa B|Rats, Wistar|Rats|Spirulina";"Animals|Antioxidants|Cytokines|Interleukin-4|Interleukin-6|Lacrimal Apparatus|NF-kappa B|Radioiodine (RAI)|Rats|Rats, Wistar|Spirulina|Tumor Necrosis Factor-alpha|cytokines|radiation|radioprotection|spirulina";"Radioiodine (RAI)|cytokines|radiation|radioprotection|spirulina|Animals|Antioxidants|Lacrimal Apparatus|Tumor Necrosis Factor-alpha|Interleukin-4|Interleukin-6|Cytokines|NF-kappa B|Rats, Wistar|Rats|Spirulina";"eng";"61eaa29986b0e0149df40b1c|61eaaa2ed30a38149d023579|61ebf566e607ff149d7e060e";"0000-0003-4086-1596|0000-0003-4665-7895|0000-0003-1237-8468|0000-0002-9299-2902|0000-0002-8452-8595|0000-0003-2842-9223|0000-0002-2258-8277";"61ebf566e607ff149d7e060e";"Taylor & Francis";"taylorfrancis|crossref|pubmed";"taylorfrancis|crossref|pubmed";"The Cytokines-Directed Roles of Spirulina for Radioprotection of Lacrimal Gland"
"Today, the effects of growth factors and mesenchymal stem cells (MSCs) in promoting wound healing has been confirmed. This study aimed to investigate the effect of MSCs and platelet cryogel on wound healing. 40 male wistar rats were randomly divided into five groups (n=8). The control group was just dressed, the second group received platelet cryogel, the third group received platelet cryogel containing MSCs, the fourth group received plasma, and the fifth group received plasma plus MSCs. The biopsy was obtained from the wounds in the 2, 4, 6, and 8 days of the treatment. Then, pathological evaluation was conducted. Finally, qRT-PCR was performed to determine angiogenesis. The intervention groups had faster wound healing and lower wound area than the control group (p<0.05). The highest wound healing rate and the smallest wound area was observed in the group receiving platelet cryogel plus MSCs. Angiogenesis, fibrosis, myoepithelial and epithelialization in the pathologic examination using H & E staining were not significantly different between the groups. The expression of Ang-1 in the intervention groups was higher than the control group and the highest expression was observed in the platelet cryogel plus MSCs, followed by the platelet cryogel group. The expression of VEGF in the plasma plus MSCs was higher than in the other groups. Further studies require to determine the effects of combined use of platelet cryogel plus MSCs on other types of wound and evaluate mechanisms involved in wound healing like collagenesis and inflammatory factors.";"dtupub";"Department of Surgery, School of Medicine, Kashani Hospital Shahrekord University of Medical Sciences,Iran.|Research Center for Molecular Medicine, Faculty of Medicine, Hamadan University of Medical Sciences, Hamadan, Iran.|Cellular and Molecular Research Center, Basic Health Sciences Institute, Shahrekord University of Medical Sciences, Shahrekord,Iran.|Department of Molecular Medicine, School of Advanced Technologies, Shahrekord University of Medical Sciences, Shahrekord,Iran.";"2021-12-22T07:57:24.795Z";"Alavi-Farzaneh, Babak|Shojaeian, Ali|Banitalebi-Dehkordi, Mehdi|Mirahmadi, Fatemeh|Mehri-Ghahfarrokhi, Ameneh|Ghorbanpour, Alireza|Rahmati-Dehkordi, Shima|Yazdani, Farshad";"";"2688872511";"";"dtu";"2021";"";"10.2174/1871523020666210514002722";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"4";"";"";"344-352";"";"Anti-inflammatory and Anti-allergy Agents in Medicinal Chemistry|Anti Inflammatory and Anti Allergy Agents in Medicinal Chemistry|Antiinflamm Antiallergy Agents Med Chem|Anti-inflamm Anti-allergy Agents Med Chem|Anti-inflammatory and Anti-allergy Agents in Medicinal Chemistry|Anti-inflammatory and Anti-allergy Agents in Medicinal Chemistry|Antiinflamm Antiallergy Agents Med Chem";"Anti Inflammatory and Anti Allergy Agents in Medicinal Chemistry|Anti-inflamm Anti-allergy Agents Med Chem|Anti-inflammatory and Anti-allergy Agents in Medicinal Chemistry|Antiinflamm Antiallergy Agents Med Chem";"18715230|000078|000020|000004|000000";"20";"";"vascular endothelial growth factor A, mouse|Animals|Blood Platelets|Disease Models, Animal|Male|Skin|Wound Healing|Rats, Wistar|Vascular Endothelial Growth Factor A|Rats|Platelet-Rich Plasma|Mesenchymal Stem Cells|Cryogels|Ang-1|VEGF|cryogel|mesenchymal stem cells|wound healing|xenogen mesenchymal stem cells.";"Ang-1|Animals|Blood Platelets|Cryogels|Disease Models, Animal|Male|Mesenchymal Stem Cells|Platelet-Rich Plasma|Rats|Rats, Wistar|Skin|VEGF|Vascular Endothelial Growth Factor A|Wound Healing|cryogel|mesenchymal stem cells|vascular endothelial growth factor A, mouse|wound healing|xenogen mesenchymal stem cells.";"vascular endothelial growth factor A, mouse|Animals|Blood Platelets|Disease Models, Animal|Male|Skin|Wound Healing|Rats, Wistar|Vascular Endothelial Growth Factor A|Rats|Platelet-Rich Plasma|Mesenchymal Stem Cells|Cryogels|Ang-1|VEGF|cryogel|mesenchymal stem cells|wound healing|xenogen mesenchymal stem cells.";"eng";"60a3a081d9001d01da388e68";"";"60a3a081d9001d01da388e68";"";"pubmed";"pubmed";"Effects of Xenogen Mesenchymal Stem Cells and Cryo-Platelet Gel on Intractable Wound Healing in Animal Model (Rat)"
"Short-circuit current calculation is the basis of power system planning, development and protection. In power system simulation calculations, the load model is connected directly to the substation high-voltage bus. However, the actual load is generally connected to the grid via the distribution network, which is not taken into account in existing short-circuit current calculations. Based on the analysis of the influencing factors of short-circuit current, this paper puts forward a method to determine the proportion of induction motors connected to the short-circuit bus or other non-short-circuit buses when calculating the short-circuit current of 110 kV and above voltage level buses, and uses PSASP to simulate and analyze a network system with distribution network of different voltage levels that conforms to the load distribution characteristics of a province's power grid, in order to improve the accuracy of short-circuit current calculation results of power system.";"dtupub";"State Grid Hunan Electric Power Co., Ltd.,Economic and Technological Research Institute,Changsha,China|Hunan University,College of Electrical and Information Engineering,Changsha,China";"2022-03-04T12:04:47.350Z";"Jiang, Tong|Yu, Haifeng|Lu, Chunjing|Li, Xinran|Tu, Jingyi|Chen, Zehong";"";"2700137090";"";"dtu";"2021";"2021 IEEE International Conference on Electrical Engineering and Mechatronics Technology (ICEEMT)";"10.1109/ICEEMT52412.2021.9601672";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1665441275|1665441283|9781665441278|9781665441285";"";"";"";"1-5";"";"2021 Ieee International Conference on Electrical Engineering and Mechatronics Technology (iceemt)";"2021 Ieee International Conference on Electrical Engineering and Mechatronics Technology (iceemt)";"";"";"";"Distribution networks|Induction motors|Power system simulation|Reactive power|Short-circuit currents|Substations|Voltage|PSASP|distribution network|induction motor|influence factor|short-circuit current";"Distribution networks|Induction motors|PSASP|Power system simulation|Reactive power|Short-circuit currents|Substations|Voltage|distribution network|induction motor|influence factor|short-circuit current";"Distribution networks|Induction motors|Power system simulation|Reactive power|Short-circuit currents|Substations|Voltage|PSASP|distribution network|induction motor|influence factor|short-circuit current";"eng";"61964bc82243da161693c62b";"";"61964bc82243da161693c62b";"IEEE";"iel";"iel";"Optimisation of Motor Loads in Short-Circuit Current Calculation"
"";"dtupub";"Patrick S. Pasquariello, Jr. Chair in General Pediatrics, Professor of pediatrics, University of Pennsylvania School of Medicine|Chief, Division of General Pediatrics|Attending Physician, General Pediatrics and Infectious Diseases, The Children's Hospital of Philadelphia, Philadelphia, Pennsylvania";"2022-01-04T22:36:09.587Z";"GREEN, CYNTHIA|SCHULMAN, SETH|PALMER, JO-ANN|BREEN, CHRIS";"";"2608322421";"";"dtu";"2004";"";"10.1016/B978-0-323-01841-8.50017-2";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"0323018416|0323076351|9780323018418|9780323076357";"";"";"";"87-92";"";"Pediatric Nephrology and Urology";"Pediatric Nephrology and Urology";"";"";"";"";"";"";"eng";"5fd361d0d9001d01bd4212fe";"";"5fd361d0d9001d01bd4212fe";"";"elsevier";"elsevier";"CHAPTER 11 - Transitioning Pediatric Renal Patients to Adult Care"
