"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"It is relevant that the study presented presents an analysis of the main methodologies used in the education of students that emerged in Elementary School, having as a model the theme, The Environment in School Daily Life and its Active Methodologies. The study aims to evaluate the results by the capacity of the students acquired Environment in the Daily School Life of these deaf students, through active methodologies. The student is encouraged to take an active and responsible stance in their learning process, seeking self-regulation and meaningful learning. Learning methods and techniques that stimulate student-teacher and student-student interaction, teaching materials and resources and handouts, almost always, in collaborative learning, taking the student to be responsible for the construction of their knowledge. Based on this premise, we will present a qualitative research and significant results. Expand our information through field research by observation studies and studies, expanding experiences with students emerging from a state school in Manaus. Therefore, we will present some methodologies, among which are Recycle, Reuse and Reduce solid waste. It was found that the methodologies used are oriented according to child-centered learning theories. In this investment in the deaf and their registration, student, context, thus, the service to useful services for stimulation and development is essential. Based on the evaluation of the results by the applicability of the environment themes obtained in the school routine, and the uses of active methodologies, to propose a new method of study to train deaf students. We will seek the best way to work as methodologies in the training of the deaf subject. It was verified the use of the methodologies that motivate the use of the methodologies that motivate the use of their disks and the direction of solutions to make an impasse and promote their development, which is an adequate and necessary instrument for a new learning. It is concluded that the teaching and learning process with deaf students still lacks research opportunities aimed at the adoption of new techniques that favor learning at better levels of qualification for the child.";"dtu|dtupub|third_party";"Institute of Medical Technology and Equipment";"2025-02-24T12:01:03.913Z";"Leite, Hellen Lima|Leite, Jandecy Cabral";"";"2865164718";"";"dtu";"2022";"";"10.31686/ijier.vol10.iss12.4019";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"12";"";"";"169-201";"";"Deleted Journal";"Deleted Journal";"";"10";"";"Everyday Life|Learning environment";"Everyday Life|Learning environment";"Everyday Life|Learning environment";"eng";"6741746c529a3d27a87356d1";"0000-0002-9194-1628|0000-0002-1337-3549";"6741746c529a3d27a87356d1";"";"openalex";"openalex";"The importance of the environment in everyday school life"
"Penelitian ini bertujuan untuk mengetahui kegiatan Musyawarah MGMP PAI pada SMP Swasta di Kecamatan Tigaraksa Kabuaten Tangerang. Metode penelitian yang digunakan adalah metode survei dengan pendekatan korelasional. Populasi dan sampel penelitian adalah seluruh guru yang mengikuti MGMP. Untuk menjaring data kedua variabel penelitian, instrumen penelitian yang digunakan untuk variabel X (kegiatan MGMP) adalah berbentuk kuesioner dan variabel Y (Profesionalisme Guru) adalah berbentuk kuesioner. Musyawarah Guru PAI Kecamatan Tigaraksa memiliki predikat yang baik. Hal ini dibuktikan dengan kesesuaian dan kerja sama yang baik antar guru dalam melengkapi admnistrasi pembelajaran seperti penguasaan kurikulum, program tahunan, program semester dan rencana pelaksanaan pembelajaran. Kemudian profesionalisme guru PAI Kecamatan Tigaraksa memiliki predikat yang baik juga oleh pengawas PAI dalam kemampuan meningkatkan efektivitas pembelajaran, meningkatkan kreativitas dan keahlian guru PAI dan menentukan cara pelaksanaan bimbingan dan penyuluhan PAI di sekolah. Hasil penelitian tersebut menyimpulkan bahwa terdapat pengaruh yang positif dari kegiatan musyawarah guru mata pelajaran terhadap profesionalisme guru.";"dtu|dtupub|third_party";"";"2025-02-24T12:01:03.930Z";"Abdillah, Adit Trisna|Fauzi, Anis|Imroatun, Imroatun";"";"2865164659";"";"dtu";"2022";"";"10.35706/judika.v10i2.5798";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"169-183";"";"Judika (jurnal Pendidikan Unsika)|Judika (jurnal Pendidikan Unsika) (online)";"Judika (jurnal Pendidikan Unsika)|Judika (jurnal Pendidikan Unsika) (online)";"23382996|000077|000010|000002|000000";"10";"";"";"";"";"ind";"6741746bd5645627a8842633";"0000-0002-5336-1446";"6741746bd5645627a8842633";"LPPM Universitas Singaperbangsa Karawang - Research Department in Indonesia University";"openalex";"openalex";"KEGIATAN MGMP PAI SMP SWASTA KABUPATEN TANGERANG DALAM MELAKSANAKAN KURIKULUM 2013"
"";"dtu|dtupub|third_party";"";"2025-02-24T12:01:03.922Z";"Sipos, Balázs";"";"2865164558";"";"dtu";"2022";"";"10.55502/the.2022.3.53";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"3";"";"";"53-132";"";"Theatron|Theatron (budapest. Online)";"Theatron|Theatron (budapest. Online)";"14189941|000077|000016|000003|000000";"16";"";"";"";"";"hun";"6741746a353b5f27a8cd2cdc";"0000-0002-1587-6801";"6741746a353b5f27a8cd2cdc";"Theatron Muhely Alapitvany";"openalex";"openalex";"Az elnémított mimézis (visszhangja)"
"";"dtu|dtupub|third_party";"Institut ACTE - Arts Créations Théories Esthétiques|Université Paris 1 Panthéon-Sorbonne";"2025-02-24T13:05:09.801Z";"Chomarat-Ruiz, Catherine";"";"2865164575";"";"dtu";"2022";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Hal (le Centre Pour La Communication Scientifique Directe)";"Hal (le Centre Pour La Communication Scientifique Directe)";"";"";"";"";"";"";"dut";"6741746a8f9e2b27a8005786";"";"6741746a8f9e2b27a8005786";"Le Centre pour la Communication Scientifique Directe";"openalex";"openalex";"« Interview de Keren Detton »"
"";"dtu|dtupub|third_party";"Université Côte d'Azur|Observatoire de la Côte d’Azur|Centre Giovanni Borelli";"2025-02-24T13:05:09.796Z";"Maignant, Elodie|Pennec, Xavier|Trouvé, Alain";"";"2865164590";"";"dtu";"2022";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Hal (le Centre Pour La Communication Scientifique Directe)";"Hal (le Centre Pour La Communication Scientifique Directe)";"";"";"";"";"";"";"eng";"6741746a7fe8c427a83f0eee";"0000-0003-3006-5174|0000-0002-6617-7664|0000-0002-8298-5995";"6741746a7fe8c427a83f0eee";"Le Centre pour la Communication Scientifique Directe";"openalex";"openalex";"Looking for invariance in Locally Linear Embedding"
"Breast milk has a complete content of nutrients that benefit the baby. The process of breastfeeding is impacted by the mother's self-efficacy. High maternal confidence in breastfeeding increases breastfeeding success. The self-efficacy of the mother can be influenced by family support. The mother's confidence in breastfeeding could increase with support with care and knowledge. The aim of this study is to evaluate the correlation between family support and self-efficacy in breastfeeding. The cross-sectional research design for descriptive studies. 91 pregnant women who were in their third trimester and had no pregnancy complications made up the sample. A family support survey and the Breastfeeding Self-Efficacy Scale-Short Form (BSES-SF) instrument were both used as research instruments. Using Spearman's rho correlation, analyze the data. According to this study, 71 persons (78%) fall into the ""good"" category for family support, and 82 (89%) fall into the ""high"" category for breastfeeding self-efficacy. The analysis's findings showed a relationship between pregnant women's breastfeeding self-efficacy and family support, with a p-value of 0.0001 (p less than 0.05) and with a correlation coefficient of r=0.549. Good family support increases the likelihood that a woman will successfully breastfeed. Family involvement in the practice may increase the mother's confidence in breastfeeding. Abstrak: ASI memiliki kandungan zat gizi lengkap yang bermanfaat bagi bayi. Self-efficacy ibu berpengaruh terhadap proses memnyusui. Kepercayaan ibu yang tinggi terhadap proses menyusui meningkatkan keberhasilan pemberian ASI. Self-efficacy ibu dapat dipengaruhi oleh dukungan keluarga. Dukungan lingkungan sekeitar mampu menambah kepercayaan diri ibu dalam proses pemberian ASI. Studi ini untuk mengetahui dukungan keluarga terhadap breastfeeding self efficacy ibu hamil. Desain penelitian menggunakan pendekatan cross-sectional. Responden penelitian sebanyak 91 yang berada pada trimester ketiga dan tidak memiliki komplikasi kehamilan. Kuesioner yang digunakan dalam penelitian ini BSE-SF untuk mengukur self-efficacy sedangkan dukungan keluarga menggunakan kuesioner dukungan keluarga yang dikembangkan peneliti, Uji analisis menggunakan Spearman’s rho. Hasil studi menunjukkan sebagian besar ibu hamil memiliki dukungan keluarga yang baik (78%), dan self-efficacy yang tinggi (89%). Uji korelasi menunjukkan bahwa dukungan keluarga berhubungan dengan breastfeeding self-efficacy (p value = 0,0001). Ibu hamil dengan dukungan keluarga yang baik maka memiliki breastfeeding self efficacy yang tinggi. Keterlibatan keluarga dalam proses menyusui dapat meningkatkan kepercayaan diri ibu untuk menyusui.";"dtu|dtupub|third_party";"Muhammadiyah University of Yogyakarta|Samatvam Endocrinology Diabetes Centre";"2025-02-24T12:01:03.782Z";"Astuti, Yuni|Sustiwi, Hesti";"";"2865164251";"";"dtu";"2022";"";"10.30604/jika.v7is2.1442";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"S2";"";"";"297-302";"";"Jurnal Aisyah Jurnal Ilmu Kesehatan|Jurnal Aisyah: Jurnal Ilmu Kesehatan";"Jurnal Aisyah Jurnal Ilmu Kesehatan|Jurnal Aisyah: Jurnal Ilmu Kesehatan";"25024825|000077|000007|000182|000000";"7";"";"Family Support|Self-Efficacy";"Family Support|Self-Efficacy";"Family Support|Self-Efficacy";"eng";"67417467c52f7727a857d8b9";"0000-0003-3359-4004";"67417467c52f7727a857d8b9";"STIKES Aisyah Pringsewu Lampung";"openalex";"openalex";"Family Support on Breastfeeding Self-Efficacy Among Pregnant Women"
"";"dtu|dtupub|third_party";"";"2025-02-24T12:01:03.856Z";"مطر, فراس ياسر|طه, عبد القادر جبار";"";"2865164167";"";"dtu";"2022";"";"10.21608/aafu.2022.279491";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"13";"";"";"41-66";"";"حوليات أداب عين شمس|Ḥawliyyat Ādāb ’āīn Šāms";"حوليات أداب عين شمس|Ḥawliyyat Ādāb ’āīn Šāms";"11107227|000077|000050|000013|000000";"50";"";"";"";"";"ara";"674174674cb54c27a8edc869";"";"674174674cb54c27a8edc869";"Egypts Presidential Specialized Council for Education and Scientific Research";"openalex";"openalex";"الخطاب الصوفي/ صناعة الإنموذج"
"The problem of the current research is represented in the weak active learning skills of the student teacher in the Department of Music Education, Faculty of Specific Education.The research aims to: Preparing a program to develop some active learning skills of the student teacher in the Department of Musical Education.-Recognizing the effectiveness of the proposed program for developing some active learning skills of the student teacher in the Department of Music Education.The researcher followed the semi-experimental approach, one group, and the sample was selected from the students of the second year, numbering 20 male and female students, and the research tools were Note card of active learning skills (pre/post) where it was applied before and after after applying the program, and the validity of the hypotheses was verified, namely: 1.There are statistically significant differences between the mean scores of the experimental group students in the pre and post measurements of the student teacher performance evaluation observation card for the development of some active learning skills as a whole and (for each skill separately) in favor of the post application.2. The effectiveness of the proposed program for developing some active learning skills of the student teacher in the Department of Music Education.The research concluded the following results: -There are statistically significant differences between the mean scores of the students of the experimental group in the pre and post measurements of the observation card evaluating the performance of the student teacher to develop some active learning skills as a whole and (for each skill separately) in favor of the post application.-The effectiveness of the proposed program for developing some active learning skills of the student teacher in the Department of Musical Education.";"dtu|dtupub|third_party";"";"2025-02-24T12:01:03.840Z";"عريف, د. رباب احمد عبد الحميد";"";"2865164202";"";"dtu";"2022";"";"10.21608/jsezu.2022.278864";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"4";"";"";"503-551";"";"مجلة دراسات وبحوث التربية النوعية|مجلة دراسات و بحوث التربیة النوعیة";"مجلة دراسات و بحوث التربیة النوعیة|مجلة دراسات وبحوث التربية النوعية";"23568690|000077|000008|000004|000000";"8";"";"";"";"";"eng";"6741746761fb2827a8fc71c5";"";"6741746761fb2827a8fc71c5";"Egypts Presidential Specialized Council for Education and Scientific Research";"openalex";"openalex";"فاعلية برنامج مقترح لتنمية بعض مهارات التعلم النشط لدى الطالب المعلم بقسم التربية الموسيقية"
"";"dtu|dtupub|third_party";"";"2025-02-24T12:01:03.855Z";"السيد, ميادة محمد عبد العليم";"";"2865164208";"";"dtu";"2022";"";"10.21608/maed.2022.278314";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"1445-1475";"";"Maǧallaẗ Kulliyyaẗ Al-tarbiyyaẗ Bil-manṣūraẗ|Maǧallaẗ Kulliyyaẗ Al-tarbiyyaẗ Bil-manṣūraẗ (online)";"Maǧallaẗ Kulliyyaẗ Al-tarbiyyaẗ Bil-manṣūraẗ|Maǧallaẗ Kulliyyaẗ Al-tarbiyyaẗ Bil-manṣūraẗ (online)";"11109777|000077|000119|000002|000000";"119";"";"";"";"";"ara";"674174674c3b8527a82b2543";"";"674174674c3b8527a82b2543";"";"openalex";"openalex";"برنامج قائم على العوامل السمعية البصرية لتنمية المهارات لدى التوحديين"
"The background of this research is related to the low performance of elementary school teachers in Cluster 2, Plampang District. The main problem is the ability of the principal's managerial skills in carrying out his functions. The purpose of this study is to determine the effect of the principal's managerial application on teacher performance. This research was conducted using a non-experimental quantitative approach. The population and sample in this study were 62 people. The instrument used in this study was to use a closed questionnaire with answer choices on a likert scale of 4, which means that respondents can only choose one answer. The data analysis techniques in this study are descriptive analysis and simple regression analysis. The result showed: (1) the principal's managerial implementation process towards improving teacher’s performance has gone well, (2) there is a managerial correlation of the principal to teacher’s performance, as evidenced by the results of the counting test of 9,151 &gt; ttabel 1.66. The correlation of the principal's managerial influence on teacher’s performance was 0.687 in the strong category. The magnitude of the effect of the principal's managerial effectiveness on teacher’s performance was 58.3%, (3) there is an influence of the principal's managerial effectiveness on teacher’s performance, as evidenced by the results of the paired sample t-test showing that the significance amounts to 0.000 &lt; 0.05, so there is a noticeable or significant difference between the principal's managerial influence on teacher performance. The research advice is for the headmaster to continuously improve his managerial skills, and for teachers it is advisable to always improve his performance.";"dtu|dtupub|third_party";"";"2025-02-24T12:01:03.850Z";"Ardiansyah, Ahyar|Umar, Umar|Yunanri, W";"";"2865164154";"";"dtu";"2022";"";"10.36312/ej.v3i2.963";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"180-187";"";"Empiricism Journal|Empiricism Journal";"Empiricism Journal";"27457613|000077|000003|000002|000000";"3";"";"Sample (material)";"Sample (material)";"Sample (material)";"eng";"6741746673237e27a8441f0e";"0000-0001-8144-9093";"6741746673237e27a8441f0e";"Lembaga Penelitian dan Pemberdayaan Masyarakat - LITPAM";"openalex";"openalex";"The Managerial Influence of The Principal on Improving The Performance of Elementary School Teachers In Cluster 2 Plampang District"
