"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"<p class=""MsoNormal"" style=""text-align: justify; line-height: normal; tab-stops: 183.7pt; margin: 0in 13.5pt .0001pt 0in;""><span style=""font-family: 'Times New Roman',serif; mso-fareast-font-family: Calibri; mso-bidi-language: FA; mso-no-proof: yes;"">Architecture in the Second Pahlavi period is characterized by the triangle of the western culture and civilization influence, Iranian historical heritage with starring role of pre- and post- Islamic architecture and the emergence of architecture from the heart of this period. In this period, known as the millennium of the modern architecture in Iran, architects such as Louis Kahn and Hassan Fathy set forth the historical value and experiences in the architecture of the past and as such adopting a nostalgic view toward traditional architecture, they addressed its revitalization in terms of design and implementation. In most of the contemporary buildings of Tehran not all of them, a form imitation of Iranian traditional architecture or the contemporary western one has taken place. Numerous notable examples are certainly inappropriate patches of the environment and architectural profession. It would be considered as a variable affecting Tehran public building issues and investigated during the present study. This research reviews the physical identity of the public buildings in the Second Pahlavi period. Library method was initially adopted to investigate the factors affecting the physical identity formation during the Second Pahlavi period. Then, the architectural experts and scholars were asked to complete the questionnaire encompassing the points from the library analysis which were studied in the public buildings of the Second Pahlavi period. The statistical population comprised 150 architectural scholars. Among the findings of this research are the major developments related to the Second Pahlavi period including civil projects and formation of the residential units and complexes. Pahlavi architecture is a transition period from the traditional architecture to the modern one. The modern architecture generated through the Second Pahlavi period was broadly backed by the European architecture mainstreams including the international style of Staatliches Bahaus, Le Corbusier artworks, Frank Lloyd Wright products, etc. Its outcome was Iranian modern architecture that has been called pseudomodern architecture. Given that after the rise of modernism, the regionalism approach entails the ample challenges related to interactions and confrontations of the modern architecture of the cultural- regional identities, the main research question is that which indices and concepts have been focused during the design of some works related to the mentioned period. </span></p>";"dtu|dtupub|third_party";"";"2025-05-20T00:03:23.291Z";"Majedi, Hamid|Sara  Ebnoreza, Seyede|Habib, Farh";"";"2871025315";"";"dtu";"2024";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Ṭarrāḥī Va Barnāmahrīzī Dar Mi̒mārī Va Shahrsāzī (online)";"Ṭarrāḥī Va Barnāmahrīzī Dar Mi̒mārī Va Shahrsāzī (online)";"27174387|000075|000000|000000|000000";"";"";"Architecture|HT101-395|NA1-9428|Urban groups. The city. Urban sociology|architectural principles|architecture of the second pahlavi period|physical identity|public historic buildings|social space.";"Architecture|HT101-395|NA1-9428|Urban groups. The city. Urban sociology|architectural principles|architecture of the second pahlavi period|physical identity|public historic buildings|social space.";"Architecture|HT101-395|NA1-9428|Urban groups. The city. Urban sociology|architectural principles|architecture of the second pahlavi period|physical identity|public historic buildings|social space.";"per";"682bc6c40c2687683754fc49";"";"682bc6c40c2687683754fc49";"Islamic Azad University";"doaj";"doaj";"Principles and criteria affecting the physical identity shaping Iranian contemporary architecture (case study of the Second Pahlavi period)"
"<p>This article examines the very important and effective role of artificial intelligence in the process of forming design ideas in the field of architecture. In this review, the concept of idea, its importance in architectural design, and the applications of artificial intelligence in the evolution of the architectural design process are examined, and then some old and famous buildings designed by prominent architects with the help of artificial intelligence tools are examined. Design ideas refer to a set of principles, concepts and inspirations that help designers to create unique and attractive products, spaces and visual and user experiences. Another important issue is artificial intelligence, which is a branch of computer science that deals with the design and development of systems that are capable of performing human tasks. Artificial intelligence is undoubtedly one of the most dynamic and challenging fields of technology in today's world and will have a wide impact on the daily life and future of mankind. This study was conducted in a qualitative-analytical way and shows that artificial intelligence as a powerful tool is able to help architects to achieve more innovative and better design ideas. In the process of analyzing and proving this, artificial intelligence was asked to redesign landmark buildings according to the thoughts and theories of the world's great architects. The results of this redesign showed that the use of this tool helps architects' ideation, and it was concluded that through big data analysis, machine learning algorithms, and other advanced technologies, artificial intelligence can improve the design process and enable architects. to achieve more creative and high-quality solutions. This article not only deals with technological developments in the field of architecture, but also emphasizes the effective connection between artificial intelligence and architects ideation.</p>";"dtu|dtupub|third_party";"";"2025-05-20T00:03:23.310Z";"Zargaran khoozany, Negar|Zare, Leila";"";"2871025334";"";"dtu";"2024";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"Ṭarrāḥī Va Barnāmahrīzī Dar Mi̒mārī Va Shahrsāzī (online)";"Ṭarrāḥī Va Barnāmahrīzī Dar Mi̒mārī Va Shahrsāzī (online)";"27174387|000075|000000|000000|000000";"";"";"Architecture|HT101-395|NA1-9428|Urban groups. The city. Urban sociology|architectural design|artificial intelligence|idea formation";"Architecture|HT101-395|NA1-9428|Urban groups. The city. Urban sociology|architectural design|artificial intelligence|idea formation";"Architecture|HT101-395|NA1-9428|Urban groups. The city. Urban sociology|architectural design|artificial intelligence|idea formation";"per";"682bc6c4187e0568375ba855";"";"682bc6c4187e0568375ba855";"Islamic Azad University";"doaj";"doaj";"Analyzing the interaction of artificial intelligence and the formation of architectural design ideas"
"The HealthAgents project aims to provide a decision support system for brain tumour diagnosis using a collaborative network of distributed agents. The goal is that through the aggregation of the small datasets available at individual hospitals much better decision support classifiers can be created and made available to the hospitals taking part. In this paper we describe the technicalities of the HealthAgents framework, in particular how the inter-operability of the various agents is managed using semantic web technologies. On the broad-scale the architecture is based around distributed data-mart agents that provide ontological access to hospitals’ underlying data that has been anonymised and processed from proprietary formats into a canonical format. Classifier producers have agents that gather the global data from participating hospitals such that classifiers can be created and deployed as agents. The design on a micro-scale has each agent built upon a generic layered-framework that provides the common agent program code, allowing rapid development of agents for the system. We believe our framework provides a well-engineered, agent-based approach to data-sharing in a medical context. It can provide a better basis on which to investigate the effectiveness of new classification techniques for brain tumour diagnosis.";"dtu|dtupub|third_party";"";"2022-01-03T13:20:59.160Z";"Dupplaw, David|Croitoru, Madalina|Dasmahapatra, Srinandan|Gibb, Alex|Gonzalez-Velez, Horacio|Lurgi, Miguel|Hu, Bo|Lewis, Paul|Peet, Andrew";"";"2439755385";"";"dtu";"2011";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"eng";"56fece4252310eb92900c3ba";"";"56fece4252310eb92900c3ba";"";"ecsprints";"ecsprints";"A knowledge-rich distributed decision support framework: a case study for brain tumour diagnosis"
"State-of-the-art algorithms are reported to be almost perfect at distinguishing the vibrations arising from healthy and damaged machine bearings, according to benchmark datasets at least. However, what about their application to new data? In this paper, we confirm that neural networks for bearing fault detection can be crippled by incorrect hyperparameterisation, and also that the correct hyperparameter settings can change when transitioning to new data. The paper combines multiple methods to explain the behaviour of the hyperparameters of a wide-kernel convolutional neural network and how to set them. Since guidance already exists for generic hyperparameters like minibatch size, we focus on how to set architecture-specific hyperparameters such as the width of the convolutional kernels, a topic which might otherwise be obscure. We reflect different data properties by fusing information from seven different benchmark datasets, and our results show that the kernel size in the first layer in particular is sensitive to changes in the data. Looking deeper, we use manipulated copies of one dataset in an attempt to spot why the kernel size sometimes needs to change. The relevance of sampling rate is studied by using different levels of resampling, and spectral content is studied by increasingly filtering out high frequencies. We find that, contrary to speculation in earlier work, high-frequency noise is not the main reason why a wide kernel is preferable to a narrow kernel. Finally, we conclude by stating clear guidance on how to set the hyperparameters of our neural network architecture to work effectively on new data.";"dtu|dtupub|third_party";"";"2024-11-27T01:02:06.035Z";"Hudson, Dan|Hoogen, Jurgen van den|Atzmueller, Martin";"";"2871023877";"";"dtu";"2025";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"24";"";"";"";"";"";"";"cs.AI|cs.LG|eess.SP";"cs.AI|cs.LG|eess.SP";"cs.AI|cs.LG|eess.SP";"und";"67466f8c9f3d0b6dfa96e608";"";"67466f8c9f3d0b6dfa96e608";"";"arxiv";"arxiv";"Finding One's Bearings in the Hyperparameter Landscape of a Wide-Kernel Convolutional Fault Detector"
"Is there an advantage to heterogeneity in a population where individuals grow and divide by fission? This is a broad question, to which there is no easy universal answer. This article aims to provide a quantitative answer in the specific context of growth rate heterogeneity by comparing the fitness of homogeneous versus heterogeneous populations. We focus on size-structured populations, where the growth rate of each individual is set at birth by heredity and/or random mutations. The fitness (or Malthus parameter, or effective fitness) of such heterogeneous population is defined by its long-term behaviour, and we introduce the effective growth rate as the individual growth rate in the homogeneous population with the same fitness. We derive analytical formulae linking effective and individual growth rates in two paradigmatic cases: first, constant growth and division rates, second, linear growth rates and uniform fragmentation. Surprisingly, these two cases yield similar expressions. Then, by comparing the fitness and the effective growth rates of populations with different degrees of heterogeneity or different laws of heredity/mutation to those of average homogeneous populations, we quantitatively investigate the combined influence of heredity and heterogeneity, and revisit previous results stating that heterogeneity is beneficial in the case of strong heredity.";"dtu|dtupub|third_party";"MERGE|MAMBA, LMBA, I2M|I2M, AMU, ECM, CNRS";"2025-01-14T01:32:24.674Z";"Doumic, Marie|Rat, Anaïs|Tournus, Magali";"";"2871023885";"";"dtu";"2025";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"math.AP";"math.AP";"math.AP";"und";"6785b775fa18fd00e873d912";"";"6785b775fa18fd00e873d912";"";"arxiv";"arxiv";"Comparison Between Effective and Individual Growth Rates in a Heterogeneous Population"
"This work introduces a novel methodology for assessing catastrophic forgetting (CF) in continual learning. We propose a new conformal prediction (CP)-based metric, termed the Conformal Prediction Confidence Factor (CPCF), to quantify and evaluate CF effectively. Our framework leverages adaptive CP to estimate forgetting by monitoring the model's confidence on previously learned tasks. This approach provides a dynamic and practical solution for monitoring and measuring CF of previous tasks as new ones are introduced, offering greater suitability for real-world applications. Experimental results on four benchmark datasets demonstrate a strong correlation between CPCF and the accuracy of previous tasks, validating the reliability and interpretability of the proposed metric. Our results highlight the potential of CPCF as a robust and effective tool for assessing and understanding CF in dynamic learning environments.";"dtu|dtupub|third_party";"";"2025-05-20T00:01:48.656Z";"Pitsiorlas, Ioannis|Jamoussi, Nour|Kountouris, Marios";"";"2871024037";"";"dtu";"2025";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"cs.AI|cs.LG";"cs.AI|cs.LG";"cs.AI|cs.LG";"und";"682bc6658d72b86837820060";"";"682bc6658d72b86837820060";"";"arxiv";"arxiv";"A Conformal Predictive Measure for Assessing Catastrophic Forgetting"
"Electrical impedance tomography (EIT) is a novel computational imaging technology. In order to improve the quality and spatial resolution of the reconstructed images, the G-CNN and HG-CNN algorithms are proposed based on a one-dimensional convolutional neural network (1D-CNN) in this paper. The input of the 1D-CNN is the reconstructed conductivity distribution obtained by the GVSPM algorithm or the H-GVSPM algorithm. The reconstructed images with higher resolution are obtained through the calculation of 1D-CNN. Finally, the Hadamard product is applied to calculate the output of the 1D-CNN. In the simulation results of the lung cross-section models, the correlation coefficients of the G-CNN algorithm and HG-CNN algorithm maximumly are 2.52 times and 2.20 times greater than the GVSPM algorithm and H-GVSPM algorithm, respectively. In the results of the simulation and experiment, the reconstructed images of the G-CNN and HG-CNN algorithms are distortion-free. In addition, the artifacts of the reconstructed images are diminished after calculations of the Hadamard product. This research provides a reference method for improving the quality of the reconstructed images so that EIT is better applied in medical detection.";"dtu|dtupub|third_party";"";"2025-05-20T00:01:49.128Z";"Song, Zhenzhong|Li, Jianping|Yao, Jiafeng|Wang, Linying|Zhu, Dan|Zhang, Lvjun|Wen, Jianming|Wan, Nen|Ma, Jijie|Zhang, Yu|Gao, Zengfeng";"";"2871024099";"";"dtu";"2025";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"physics.med-ph";"physics.med-ph";"physics.med-ph";"und";"682bc666b5d96b6837db38c6";"";"682bc666b5d96b6837db38c6";"";"arxiv";"arxiv";"A reconstruction algorithm of electrical impedance tomography based on one-dimensional convolutional neural network"
"Electronic structure of ferromagnetic half-metal CrO$_2$ was studied by means of 53Cr nuclear magnetic resonance (NMR) spectroscopy and density functional theory (DFT). The measured NMR spectrum consists of three distinct spectral lines and is interpreted as a triplet arising due to electric quadrupole interaction. The observed NMR parameters agree well with those obtained from electronic structure calculations, corresponding to the presence of Cr$^{4+}$ with fully occupied localized dxy singlet and partially occupied degenerated dxz and dyz states, as required by ferromagnetic double exchange mechanism. With high accuracy the orbital occupations and valence states of all Cr atoms within the CrO$_2$ structure are found uniform.";"dtupub";"";"2025-01-24T03:46:29.861Z";"Chlan, Vojtěch|Shmyreva, Anna A.|Štěpánková, Helena";"";"2856671640";"";"dtu";"2025";"";"10.1103/PhysRevB.111.024415";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"2";"";"";"6";"";"Physical Review B|Physical Review B|Phys. Rev. B";"Phys. Rev. B|Physical Review B";"24699950|000074|000111|000002|000000";"111";"";"cond-mat.mtrl-sci";"cond-mat.mtrl-sci";"cond-mat.mtrl-sci";"eng";"67930d15e1a3c61576a59524|655ff5f3113309130ef0aa24";"0000-0001-6963-9273|0000-0002-9135-9988|0000-0002-4051-2495";"67930d15e1a3c61576a59524";"";"crossref|arxiv";"crossref|arxiv";"Electronic structure of CrO2 probed by NMR and DFT"
"The interaction with Large Language Models (LLMs) through instructions has been extensively investigated in the research community. While instructions have been widely used as the guidelines for task solving, this paper further notices that both instructions and parameters are the compression of task data. Therefore, they could be strongly correlated and can be learned to predict one from the other. This paper proposes a novel neural network framework, SHIP (\textbf{Sh}uttle between the \textbf{I}nstructions and the \textbf{P}arameters), to model and learn the mutual mappings between the instructions and the parameters of LLMs. We verify that SHIP can effectively map one of the instructions/parameters to the other by evaluating it on the tasks of instruction deduction and induction. The results show that SHIP performs better than existing baseline methods in terms of deductive capabilities while significantly surpassing them in inductive capabilities. Moreover, SHIP can effectively combine the two mapping processes to perform excellent inductive reasoning. The code and data for this paper are released at https://anonymous.4open.science/r/Shuttle-Between-Instructions-Parameters/.";"dtu|dtupub|third_party";"";"2025-02-06T01:24:48.782Z";"Sun, Wangtao|Xu, Haotian|Liao, Huanxuan|Yu, Xuanqing|Jiang, Zhongtao|He, Shizhu|Zhao, Jun|Liu, Kang";"";"2866321196";"";"dtu";"2025";"";"";"";"";"article";"dtu|dtu_electronic|dtupub|dtupub_electronic";"";"";"";"";"";"";"";"";"";"";"";"";"";"cs.CL|cs.LG";"cs.CL|cs.LG";"cs.CL|cs.LG";"und";"67a40a0b54acab1550f583c6";"";"67a40a0b54acab1550f583c6";"";"arxiv";"arxiv";"Shuttle Between the Instructions and the Parameters of Large Language Models"
"";"dtu|dtupub";"";"2025-05-20T00:05:19.126Z";"Lekatompessy, Felicia Miranda|Lekatompessy, Jeny|Manuputty, Richard|Lekawael, Rosina Fransisca Joan";"";"2871027511";"";"";"2022";"";"10.30598/gabagabavol2iss2pp44-51";"";"";"article";"dtu_external|dtupub_external";"";"";"";"2";"";"";"44-51";"";"Gaba-gaba : Jurnal Pengabdian Kepada Masyarakat Dalam Bidang Pendidikan Bahasa Dan Seni|Gaba-gaba (online)|Gaba";"Gaba|Gaba-gaba (online)|Gaba-gaba : Jurnal Pengabdian Kepada Masyarakat Dalam Bidang Pendidikan Bahasa Dan Seni";"27978494|000077|000002|000002|000000";"2";"";"";"";"";"und";"682bc73f8d57d8683a8adcf4";"";"682bc73f8d57d8683a8adcf4";"";"crossref";"crossref";"PELATIHAN PENGEMBANGAN MODEL PENILAIAN PEMBELAJARAN BAHASA INGGRISBAGI GURU-GURU BAHASA INGGRIS SMP/SMA DI KABUPATEN MALUKU TENGGARA"
