"abstract_ts";"access_ss";"Affiliations";"Timestamp";"Author";"citation_count_i";"ID";"dtu_library_collection_facet";"collection_facet";"Publication Year";"Conference";"DOI";"Editor";"embargo_ssf";"format";"fulltext_availability_facet";"has_openaccess_fulltext_b";"holdings_ssf";"ISBN";"Journal Issue";"journal_issue_tsort";"journal_oa_model_ss";"Journal Page";"journal_page_start_tsort";"Journal Title";"journal_title_facet";"toc_key_s";"Journal Volume";"journal_vol_tsort";"keywords_ts";"keywords_facet";"keywords_normalized";"isolanguage_facet";"member_id_ss";"ORCID";"primary_member_id_s";"Publisher";"Source";"source_all_ss";"Title"
"";"dtu|dtupub";"";"2022-01-30T13:13:47.908Z";"Owomoyela, Oyedan";"";"2706113123";"";"";"2021";"";"10.1007/978-94-024-2068-5_86";"";"";"article";"dtu_external|dtupub_external";"";"";"9402420665|9402420673|9402420681|9789402420661|9789402420678|9789402420685";"";"";"";"139-140";"";"Encyclopedia of African Religions and Philosophy";"Encyclopedia of African Religions and Philosophy";"";"";"";"";"";"";"eng";"61f68eccb35a5016e9bec30e";"";"61f68eccb35a5016e9bec30e";"Springer Netherlands";"nature";"nature";"Community"
"";"dtu|dtupub";"";"2022-01-10T17:24:27.761Z";"";"";"2263485943";"";"";"2011";"";"10.17104/0017-1417_2011_7_U1";"";"";"article";"dtu_external|dtupub_external";"";"";"";"7";"";"";"U1-U1";"";"Gnomon|Gnomon|Gno|Gnomon Kritische Zeitschrift Fuer Die Gesamte Klassische Altertumswissenschaft|Gnomon Kritische Zeitschrift Fur Die Gesamte Klassische Altertumswissenschaft";"Gno|Gnomon|Gnomon Kritische Zeitschrift Fuer Die Gesamte Klassische Altertumswissenschaft|Gnomon Kritische Zeitschrift Fur Die Gesamte Klassische Altertumswissenschaft";"00171417|000088|000083|000007|000000";"83";"";"";"";"";"und";"5d0630f8d9001d394c7c4150";"";"5d0630f8d9001d394c7c4150";"";"crossref";"crossref";"Titelei"
"We design a simple, fast, scalable, and reliable concurrent disjoint set union (a.k.a. union-find) data structure. Our algorithms are the first scalable algorithms for the problem. Our best algorithm provides almost-linear speed-up, performing just Θ (m ⋅ (log (np/m + 1) + α (n, m/np))) work when p processes execute a total of m operations on an instance with sets of total size n. We give a rigorous, machine-verified proof of correctness, and we prove that the work-complexity is optimal amongst a class of symmetric algorithms, which include all known concurrent set union algorithms. Our algorithms are fast in practice and have seen wide adoption. They are implemented in Google's recently open-sourced graph-mining library, where they enable ""parallel clustering algorithms which scale to graphs with tens of billions of edges"" [5]. An MIT research group (Dhulipala, Hong, and Shun) independently implemented hundreds of parallel algorithms for connected components and revealed that our algorithms are consistently the fastest both on CPUs [2] and GPUs [6]. As an illustration, our algorithms were used to compute the components of the Hyperlink2012 graph of 128 billion edges in just 8.2 seconds on a standard 72 core machine; this is 3.1x faster than the state-of-the-art in any computational setting [2]. Several state-of-the-art algorithms for parallel clustering [5, 15, 16], graph analysis [2, 14], and model checking [1] rely on our data structures.";"dtupub";"Google Research Cambridge, MA, USA60006191|Princeton University Princeton, NJ, USA60003269";"2024-07-27T00:57:42.484Z";"Jayanti, Siddhartha|Tarjan, Robert";"";"2737814433";"";"";"2024";"";"10.1145/3670684.3673405";"";"";"book";"dtu_external|dtupub_external";"";"";"";"";"";"";"27-28";"";"Proceedings of the 2024 Acm Workshop on Highlights of Parallel Computing";"Proceedings of the 2024 Acm Workshop on Highlights of Parallel Computing";"";"";"";"Logic and verification|Theory of computation|Logic|Design and analysis of algorithms|Data structures design and analysis|Computing methodologies|Parallel algorithms|Machine learning|Machine learning algorithms|Concurrent algorithms|concurrent|disjoint set union|fast|inverse-ackermann|machine-verified|multicore|parallel clustering|union-find";"Computing methodologies|Concurrent algorithms|Data structures design and analysis|Design and analysis of algorithms|Logic|Logic and verification|Machine learning|Machine learning algorithms|Parallel algorithms|Theory of computation|concurrent|disjoint set union|fast|inverse-ackermann|machine-verified|multicore|parallel clustering|union-find";"Logic and verification|Theory of computation|Logic|Design and analysis of algorithms|Data structures design and analysis|Computing methodologies|Parallel algorithms|Machine learning|Machine learning algorithms|Concurrent algorithms|concurrent|disjoint set union|fast|inverse-ackermann|machine-verified|multicore|parallel clustering|union-find";"eng";"66a4390d3d8dd4e8eda9fc16";"";"66a4390d3d8dd4e8eda9fc16";"";"acm";"acm";"Fast, Scalable, and Machine-Verified Multicore Disjoint Set Union Data Structures and their Wide Deployment in Parallel Algorithms (Abstract)"
"";"dtupub";"Institut de Radioprotection et de Sûreté Nucléaire (IRSN, PSN-RES/SAM), 13115 Saint Paul les Durance, France|Aix-Marseille Université, CNRS, PIIM UMR 7345, 13397 Marseille, France";"2024-01-30T02:13:02.104Z";"Ferry, L.|Virot, F.|Ferro, Y.|Barrachin, M.";"";"2731273565";"";"dtu";"2024";"";"10.1016/j.nimb.2024.165261";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"";"";"";"165261";"";"Nuclear Inst. and Methods in Physics Research, B|Nuclear Instruments and Methods in Physics Research Section B-beam Interactions With Materials and Atoms|Nucl Instrum Meth B|Nucl Instrum Methods Phys Res B|Nucl. Instrum. Methods Phys. Res. Sect. B-beam Interact. Mater. Atoms|Nucl. Instrum. Methods Phys. Res., Sect. B|Nuclear Instruments and Methods in Physics Research Sect B|Nuclear Instruments and Methods in Physics Research Section B|Nuclear Instruments and Methods in Physics Research Section B Beam Interactions|Nuclear Instruments and Methods in Physics Research Section B Beam Interactions With Materials and Atoms|Nuclear Instruments and Methods in Physics Research, Section B|Nuclear Instruments and Methods in Physics Research. Section B, Beam Interactions With Materials and Atoms|Nuclear Instruments and Methods in Physics Research. Section B, Beam Interactions With Materials and Atoms";"Nucl Instrum Meth B|Nucl Instrum Methods Phys Res B|Nucl. Instrum. Methods Phys. Res. Sect. B-beam Interact. Mater. Atoms|Nucl. Instrum. Methods Phys. Res., Sect. B|Nuclear Inst. and Methods in Physics Research, B|Nuclear Instruments and Methods in Physics Research Sect B|Nuclear Instruments and Methods in Physics Research Section B|Nuclear Instruments and Methods in Physics Research Section B Beam Interactions|Nuclear Instruments and Methods in Physics Research Section B Beam Interactions With Materials and Atoms|Nuclear Instruments and Methods in Physics Research Section B-beam Interactions With Materials and Atoms|Nuclear Instruments and Methods in Physics Research, Section B|Nuclear Instruments and Methods in Physics Research. Section B, Beam Interactions With Materials and Atoms";"0168583x|000075|000549|000000|000000";"549";"";"Beryllium|Energy landscape|Hydrogen|Vacancy";"Beryllium|Energy landscape|Hydrogen|Vacancy";"Beryllium|Energy landscape|Hydrogen|Vacancy";"eng";"65b85b2efd63953e82520e63|65c2e49e5d6b683e82abfb8c";"";"65b85b2efd63953e82520e63";"";"elsevier|crossref";"elsevier|crossref";"Energy landscape of hydrogen in the vicinity of monovacancy in beryllium"
"A remotely-measured fluorescence-based temperature measurement system designed for neonatal care is built and presented using a low-cost, off-the-shelf camera-phone image sensor. The fluorophore-based sensor salve removes the need of attaching thermistor probes using adhesives to the neonate's skin; and therefore reduces the risk of epidermal stripping, microbial infections, etc. The system performs low-cost yet precise remote ratiometric measurements of our thermometric fluorescent salve using only a 10-bit, 120-FPS CMOS imager. An FPGA handles control and capture of image data in the region of interest with frames synchronized with a pulsing illuminator. A minimalistic algorithm using basic pixel-summations and division to compute a ratio is presented, suitable for implementation on a minimal embedded system. The resolution of the system is reported to be at least 0.18 degrees Celcius.";"dtupub";"Dept. of Comput. Sci. & Electr. Eng., Univ. of Maryland Baltimore County, Baltimore, MD, USA|Dept. of Chem., Univ. of Maryland Baltimore County, Baltimore, MD, USA";"2022-01-08T00:00:15.278Z";"Chatterjee, Kirit|Hung Lam|Robucci, Ryan|Rao, Govind|Kostov, Yordan";"";"2733759395";"";"dtu";"2013";"2013 IEEE Sensors";"10.1109/ICSENS.2013.6688180";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"1467346411|146734642X|146734642x|9781467346412|9781467346429";"";"";"";"1-4";"";"2013 Ieee Sensors|Sensors, Ieee";"2013 Ieee Sensors|Sensors, Ieee";"19300395|000086|000000|000000|000000";"";"";"Biomedical measurement|Cameras|Field programmable gate arrays|Noise|Pediatrics|Temperature measurement|Temperature sensors|FPGA|Fluorescence|Neonatal Care|Remote Sensing|Temperature Sensor|CMOS image sensors|biomedical optical imaging|biothermics|field programmable gate arrays|fluorescence|intelligent sensors|paediatrics|patient care|remote sensing|skin|temperature sensors|wireless sensor networks|120-FPS CMOS imager|basic pixel-summations|epidermal stripping|fluorophore-based sensor|low-cost sensor|microbial infections|minimal embedded system|minimalistic algorithm|neonatal care|neonate skin|off-the-shelf camera-phone image sensor|pulsing illuminator|remote ratiometric measurement|remotely-measured fluorescence-based temperature measurement system|system resolution|thermistor probes|thermometric fluorescent salve";"120-FPS CMOS imager|Biomedical measurement|CMOS image sensors|Cameras|FPGA|Field programmable gate arrays|Fluorescence|Neonatal Care|Noise|Pediatrics|Remote Sensing|Temperature Sensor|Temperature measurement|Temperature sensors|basic pixel-summations|biomedical optical imaging|biothermics|epidermal stripping|field programmable gate arrays|fluorescence|fluorophore-based sensor|intelligent sensors|low-cost sensor|microbial infections|minimal embedded system|minimalistic algorithm|neonatal care|neonate skin|off-the-shelf camera-phone image sensor|paediatrics|patient care|pulsing illuminator|remote ratiometric measurement|remote sensing|remotely-measured fluorescence-based temperature measurement system|skin|system resolution|temperature sensors|thermistor probes|thermometric fluorescent salve|wireless sensor networks";"Biomedical measurement|Cameras|Field programmable gate arrays|Noise|Pediatrics|Temperature measurement|Temperature sensors|FPGA|Fluorescence|Neonatal Care|Remote Sensing|Temperature Sensor|CMOS image sensors|biomedical optical imaging|biothermics|field programmable gate arrays|fluorescence|intelligent sensors|paediatrics|patient care|remote sensing|skin|temperature sensors|wireless sensor networks|120-FPS CMOS imager|basic pixel-summations|epidermal stripping|fluorophore-based sensor|low-cost sensor|microbial infections|minimal embedded system|minimalistic algorithm|neonatal care|neonate skin|off-the-shelf camera-phone image sensor|pulsing illuminator|remote ratiometric measurement|remotely-measured fluorescence-based temperature measurement system|system resolution|thermistor probes|thermometric fluorescent salve";"eng";"569f1369e332f6876e10adfc";"";"569f1369e332f6876e10adfc";"IEEE";"iel";"iel";"Low-cost fluorescence-based temperature sensing system for neonatal care"
"";"dtupub";"";"2022-01-09T23:48:10.233Z";"Naumann, D.|Ehmanns, L.|Tebbe, K.-F.|Crump, W.";"";"2419265445";"";"dtu";"1993";"";"10.1002/zaac.19936190720";"";"";"article";"dtu|dtu_electronic|dtu_printed|dtupub_printed";"";"";"";"7";"";"";"1269-1276";"";"Zeitschrift F�r Anorganische Und Allgemeine Chemie|Zeitschrift Für Anorganische Und Allgemeine Chemie|Z. Anorg. Allg. Chem|Z Anorg Allg Chem|Z Anorg a C|Z. Anorg. Allg. Chem|Zeitschrift Fuer Anorganische Und Allgemeine Chemie|Zeitschrift Für Anorganische Und Allgemeine Chemie|Zeitschrift Für Anorganische Und Allgemeine Chemie";"Z Anorg Allg Chem|Z Anorg a C|Z. Anorg. Allg. Chem|Zeitschrift Fuer Anorganische Und Allgemeine Chemie|Zeitschrift Für Anorganische Und Allgemeine Chemie|Zeitschrift Für Anorganische Und Allgemeine Chemie|Zeitschrift F�r Anorganische Und Allgemeine Chemie";"00442313|000106|000619|000007|000000";"619";"";"";"";"";"ger";"5cc0d2c2d9001d62a24ebee2";"";"5cc0d2c2d9001d62a24ebee2";"";"crossref";"crossref";"Kristallstruktur-Untersuchungen von Bis(pentafluorphenyl)tellurdihalogeniden (C6F5)2TeHal2 (Hal = Cl, Br)"
"";"dtupub";"";"2022-01-06T15:04:18.183Z";"Casals, J";"";"2703247455";"";"";"1972";"";"10.1093/ajcp/57.6.762";"";"";"article";"dtu_external|dtupub_external";"";"";"";"6";"";"";"762-70|762-770";"";"American Journal of Clinical Pathology|American Journal of Clinical Pathology|Am J Clin Pathol|Am J Clin P|Am J Clin Pathol|Am. J. Clin. Pathol|Amer J Clin Pathol";"Am J Clin P|Am J Clin Pathol|Am. J. Clin. Pathol|Amer J Clin Pathol|American Journal of Clinical Pathology";"00029173|000127|000057|000006|000000";"57";"";"Aedes|Animals|Antigens, Viral|Arbovirus Infections|Ascitic Fluid|Cell Line|Complement Fixation Tests|Dengue Virus|Fluorescent Antibody Technique|Hemagglutination Inhibition Tests|Humans|Immunodiffusion|Immunoelectrophoresis|Kinetics|Neutralization Tests|Precipitin Tests|Puerto Rico";"Aedes|Animals|Antigens, Viral|Arbovirus Infections|Ascitic Fluid|Cell Line|Complement Fixation Tests|Dengue Virus|Fluorescent Antibody Technique|Hemagglutination Inhibition Tests|Humans|Immunodiffusion|Immunoelectrophoresis|Kinetics|Neutralization Tests|Precipitin Tests|Puerto Rico";"Aedes|Animals|Antigens, Viral|Arbovirus Infections|Ascitic Fluid|Cell Line|Complement Fixation Tests|Dengue Virus|Fluorescent Antibody Technique|Hemagglutination Inhibition Tests|Humans|Immunodiffusion|Immunoelectrophoresis|Kinetics|Neutralization Tests|Precipitin Tests|Puerto Rico";"eng";"54b58968e11200022737bfe8|5cba2793d9001d01a42acba4";"";"54b58968e11200022737bfe8";"Williams & Wilkins Co.";"pubmed|crossref";"pubmed|crossref";"Arboviruses"
"The dynamical behavior of a model for a finite one-dimensional hydrogen-bonded system has been studied by numerical calculation (RKG method). The present study shows that there exists a threshold level of the proton-proton interaction, below which the soliton will not form in the finite system. When we use the previous model, the threshold values become too large. However, when we take into consideration higher-order interaction between the nearest-neighbor protons, the width and the energy of the soliton become quite reasonable. Thus, when such a condition is fulfilled, a soliton might appear under normal physiological conditions.";"dtupub";"Department of Chemistry, Faculty of Science, Osaka City University, Sumiyoshi-ku, Osaka, 558, Japan";"2022-01-10T02:35:22.930Z";"Kashimori, Yoshiki|Chien, Fuchun|Nishimoto, Kichisuke";"";"27844006";"";"dtu";"1985";"";"10.1016/0301-0104(86)85016-9";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"107";"";"";"389-396";"";"Chemical Physics|Chem Phys|Chem. Phys";"Chem Phys|Chem. Phys|Chemical Physics";"03010104|000114|000107|000107|000000";"107";"";"";"";"";"eng";"53427899d14f76e67a0e4cee|5cb5f83bd9001d01a48f56d0";"";"53427899d14f76e67a0e4cee";"";"elsevier|crossref";"elsevier|crossref";"Theoretical study of soliton dynamics of a finite one-dimensional hydrogen-bonded system"
"";"dtupub";"";"2022-01-10T08:48:20.249Z";"Ganzach, Yoav";"";"2247042101";"";"dtu";"1995";"";"10.1037/0021-9010.80.4.491";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"491-499";"";"Journal of Applied Psychology|Journal of Applied Psychology|Journal of Applied Psychology|J Appl Psychol|J. Appl. Psychol";"J Appl Psychol|J. Appl. Psychol|Journal of Applied Psychology";"00219010|000104|000080|000004|000000";"80";"";"";"";"";"eng";"5d0520c2d9001d394c478fe4";"";"5d0520c2d9001d394c478fe4";"";"crossref";"crossref";"Negativity (and positivity) in performance evaluation: Three field studies"
"The discovery of a human myeloma protein comprising a kappa L-chain with an increased mol. wt of 30,000) (Bouvet et. al., 1980) prompted investigations on the incidence of such heavier L-chains among other human myeloma proteins. In 105 samples examined, 34 were found to have L-chains heavier than normal (23,000-24,000), ranging from 25,000 up to 31,000, and five of lighter mol. wt (21,000-22,000). These mol. wt abnormalities were detected by electrophoresis in sodium dodecyl sulfate 10% polyacrylamide gels (SDS-PAGE) after reduction with 2-mercaptoethanol. The mol. wt of three of the heavier kappa or lambda chains was also estimated by filtration through a Sephadex G100 column and by sedimentation equilibrium. All three methods indicated a mol. wt increase of about 15-25% as compared with the usual mol. wt. The distribution of the high mol. wt chains among all L-chains examined was found to be 11 out of 62 kappa chains (17.7%) and 23 out of 43 lambda chains (53%) (P less than 0.001). A preferential association of such L-chains with H-chains producing multiple bands in SDS-PAGE (P less than 0.01) and an association between multiple L-chain and multiple H-chain band (P less than 0.05) were also observed. In contrast, no abnormal L-chain was found in immunoglobulins from normal subjects. Spontaneous degradation of the normal H-chains sometimes yielded fragments of 30,000 mol. wt. These fragments were easily distinguishable from abnormal L-chains. The nature of extra mol. wt in heavy L-chains was investigated for the presence of carbohydrate moiety. Four large and three normal size L-chains were examined for amino-sugar and sialic acid content. A small amount (one residue per molecule) of amino-sugar was detected only in two normal and two heavy L-chains, whereas sialic acid was only found in the heaviest (27,000-30,000) L-chains (Lh) and in small percentage (one or two residues per molecule). Total sugar estimation in one Lh chain indicated a proportion not exceeding three or four residues per L-chain (mol. wt 1,000) and this is insufficient to explain the 15-25% (3,600-6,000) mol. wt increase. It is therefore possible that, at least in some heavy myeloma L-chains, an additional peptide is expressed. Whatever the nature of the increase it would be of interest to elucidate whether this is a marker of malignant process or of an intermediate step of normal Ig synthesis.";"dtupub";"Laboratoire d'Immunologie Microbienne, Institut Pasteur, Paris, France|Institut d'Immuno-biologie, Hôpital Broussais, Paris, France";"2022-01-03T21:48:26.211Z";"Bouvet, J P|Pillot, J|Liacopoulos, P";"";"2853816611";"";"dtu";"1983";"";"10.1016/0161-5890(83)90021-4";"";"";"article";"dtu|dtu_electronic|dtupub_external";"";"";"";"4";"";"";"397-407";"";"Molecular Immunology|Molecular Immunology|Mol Immunol|Mol Immunol|Mol. Immunol";"Mol Immunol|Mol. Immunol|Molecular Immunology";"01615890|000116|000020|000004|000000";"20";"";"Carbohydrates|Electrophoresis, Polyacrylamide Gel|Humans|Immunoglobulin G|Immunoglobulin Heavy Chains|Immunoglobulin Light Chains|Immunoglobulin lambda-Chains|Molecular Weight|Myeloma Proteins|Peptides";"Carbohydrates|Electrophoresis, Polyacrylamide Gel|Humans|Immunoglobulin G|Immunoglobulin Heavy Chains|Immunoglobulin Light Chains|Immunoglobulin lambda-Chains|Molecular Weight|Myeloma Proteins|Peptides";"Carbohydrates|Electrophoresis, Polyacrylamide Gel|Humans|Immunoglobulin G|Immunoglobulin Heavy Chains|Immunoglobulin Light Chains|Immunoglobulin lambda-Chains|Molecular Weight|Myeloma Proteins|Peptides";"eng";"532cb36471e572662515ef3d|5ca5f7d9d9001d48997a155b|54b5e6d1e1120002276439ac";"";"54b5e6d1e1120002276439ac";"";"elsevier|crossref|pubmed";"elsevier|crossref|pubmed";"Human myeloma light chains with increased molecular weight: high frequency among lambda chains"
